database	model	descr	ncurated	nllm	ninter	generatio	bgratio	non_hgcn	ndup	p_val	p_val_adj
GO_Biological_Process_2023	gpt-4o-2024-05-13	I-kappaB Phosphorylation	9	13	0	0.0	0.00045349188753401187	0	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	IMP Biosynthetic Process	7	7	4	0.5714285714285714	0.0003527159125264537	0	0	1.897762724944697e-13	1.0261203053775976e-09
GO_Biological_Process_2023	gpt-4o-2024-05-13	IMP Metabolic Process	9	16	1	0.0625	0.00045349188753401187	3	0	0.007237240760156499	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	IRE1-mediated Unfolded Protein Response	6	19	3	0.15789473684210525	0.0003023279250226746	3	1	1.4864739404979784e-08	8.037364596272569e-05
GO_Biological_Process_2023	gpt-4o-2024-05-13	ISG15-protein Conjugation	5	7	2	0.2857142857142857	0.0002519399375188955	1	0	1.0664122713950407e-06	0.005766091151432985
GO_Biological_Process_2023	gpt-4o-2024-05-13	JNK Cascade	29	36	14	0.3888888888888889	0.0014612516376095938	7	0	1.762394903591494e-32	9.529269243719208e-29
GO_Biological_Process_2023	gpt-4o-2024-05-13	L-alanine Transport	7	8	2	0.25	0.0003527159125264537	0	0	2.9850508943824836e-06	0.01614017018592609
GO_Biological_Process_2023	gpt-4o-2024-05-13	L-alpha-amino Acid Transmembrane Transport	40	24	13	0.5416666666666666	0.002015519500151164	1	0	2.565832087411471e-30	1.3873454096633824e-26
GO_Biological_Process_2023	gpt-4o-2024-05-13	L-amino Acid Transport	26	27	12	0.4444444444444444	0.0013100876750982565	3	0	2.1742364478778087e-29	1.175609647367531e-25
GO_Biological_Process_2023	gpt-4o-2024-05-13	L-arginine Transmembrane Transport	8	7	3	0.42857142857142855	0.0004031039000302328	1	0	1.5053963813429496e-09	8.139678233921329e-06
GO_Biological_Process_2023	gpt-4o-2024-05-13	L-ascorbic Acid Metabolic Process	5	17	1	0.058823529411764705	0.0002519399375188955	1	0	0.004277153714341752	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	L-aspartate Import Across Plasma Membrane	5	6	4	0.6666666666666666	0.0002519399375188955	0	0	1.1617550965218281e-14	6.281609806893525e-11
GO_Biological_Process_2023	gpt-4o-2024-05-13	L-aspartate Transmembrane Transport	5	7	5	0.7142857142857143	0.0002519399375188955	0	1	8.199769780950018e-19	4.4336155205596744e-15
GO_Biological_Process_2023	gpt-4o-2024-05-13	L-fucose Catabolic Process	8	2	0	0.0	0.0004031039000302328	1	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	L-fucose Metabolic Process	8	14	6	0.42857142857142855	0.0004031039000302328	3	0	9.933140384645483e-19	5.370849005977812e-15
GO_Biological_Process_2023	gpt-4o-2024-05-13	L-glutamate Import	15	10	6	0.6	0.0007558198125566865	0	0	1.2431987810588387e-17	6.721975809185141e-14
GO_Biological_Process_2023	gpt-4o-2024-05-13	L-glutamate Transmembrane Transport	14	18	10	0.5555555555555556	0.0007054318250529074	0	0	1.6901976845705797e-29	9.138898880473124e-26
GO_Biological_Process_2023	gpt-4o-2024-05-13	L-methionine Salvage	6	5	1	0.2	0.0003023279250226746	0	0	0.001511334743895503	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	L-ornithine Transmembrane Transport	5	11	3	0.2727272727272727	0.0002519399375188955	0	0	1.2669149041368269e-09	6.850208886667823e-06
GO_Biological_Process_2023	gpt-4o-2024-05-13	L-phenylalanine Catabolic Process	5	10	1	0.1	0.0002519399375188955	0	0	0.0025177488728371712	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	L-phenylalanine Metabolic Process	5	9	2	0.2222222222222222	0.0002519399375188955	0	0	1.8277666956349781e-06	0.009882734523298327
GO_Biological_Process_2023	gpt-4o-2024-05-13	L-serine Metabolic Process	10	10	5	0.5	0.000503879875037791	0	0	2.4801300897217363e-15	1.3410063395125428e-11
GO_Biological_Process_2023	gpt-4o-2024-05-13	MAPK Cascade	98	30	18	0.6	0.0049380227753703515	0	0	5.254247449757679e-35	2.840971596083977e-31
GO_Biological_Process_2023	gpt-4o-2024-05-13	MHC Class II Protein Complex Assembly	14	16	6	0.375	0.0007054318250529074	0	0	2.838172147342839e-16	1.534599680068273e-12
GO_Biological_Process_2023	gpt-4o-2024-05-13	MyD88-dependent Toll-Like Receptor Signaling Pathway	12	22	6	0.2727272727272727	0.0006046558500453492	0	0	8.126106780508912e-16	4.393785936221169e-12
GO_Biological_Process_2023	gpt-4o-2024-05-13	MyD88-independent Toll-Like Receptor Signaling Pathway	8	20	4	0.2	0.0004031039000302328	1	0	5.2435014582414554e-11	2.835161238471155e-07
GO_Biological_Process_2023	gpt-4o-2024-05-13	N-acetylglucosamine Metabolic Process	15	11	4	0.36363636363636365	0.0007558198125566865	2	0	6.970454360972652e-11	3.768924672977913e-07
GO_Biological_Process_2023	gpt-4o-2024-05-13	N-acetylneuraminate Catabolic Process	6	2	1	0.5	0.0003023279250226746	0	0	0.0006047624912806154	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	N-acetylneuraminate Metabolic Process	10	10	3	0.3	0.000503879875037791	2	0	1.1051271085451797e-08	5.9754222759037864e-05
GO_Biological_Process_2023	gpt-4o-2024-05-13	N-acylphosphatidylethanolamine Metabolic Process	8	12	1	0.08333333333333333	0.0004031039000302328	0	0	0.004829814964042919	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	N-glycan Processing	19	39	9	0.23076923076923078	0.0009573717625718028	2	0	1.4826800830430148e-20	8.01685120901358e-17
GO_Biological_Process_2023	gpt-4o-2024-05-13	N-terminal Peptidyl-Methionine Acetylation	7	8	5	0.625	0.0003527159125264537	0	0	4.593028236068145e-17	2.483450367242046e-13
GO_Biological_Process_2023	gpt-4o-2024-05-13	N-terminal Protein Amino Acid Acetylation	15	13	9	0.6923076923076923	0.0007558198125566865	3	0	2.7395976516911514e-27	1.4813004502694055e-23
GO_Biological_Process_2023	gpt-4o-2024-05-13	N-terminal Protein Amino Acid Modification	13	18	0	0.0	0.0006550438375491283	1	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	NAD Biosynthesis Via Nicotinamide Riboside Salvage Pathway	9	9	0	0.0	0.00045349188753401187	3	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	NAD Biosynthetic Process	17	11	8	0.7272727272727273	0.0008565957875642446	0	0	6.768154594453918e-24	3.659541189221233e-20
GO_Biological_Process_2023	gpt-4o-2024-05-13	NAD Metabolic Process	22	22	7	0.3181818181818182	0.0011085357250831401	1	0	1.2075565537562951e-16	6.529258286160288e-13
GO_Biological_Process_2023	gpt-4o-2024-05-13	NADH Dehydrogenase Complex Assembly	53	50	41	0.82	0.002670563337700292	0	1	1.615023847458797e-106	8.732433943209716e-103
GO_Biological_Process_2023	gpt-4o-2024-05-13	NADH Metabolic Process	7	78	0	0.0	0.0003527159125264537	0	1	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	NADP Metabolic Process	19	16	5	0.3125	0.0009573717625718028	1	0	1.9773792736741953e-12	1.0691689732756373e-08
GO_Biological_Process_2023	gpt-4o-2024-05-13	NADPH Regeneration	12	19	3	0.15789473684210525	0.0006046558500453492	0	0	1.6306718811236126e-07	0.0008817042861235373
GO_Biological_Process_2023	gpt-4o-2024-05-13	NIK/NF-kappaB Signaling	32	21	11	0.5238095238095238	0.001612415600120931	0	1	9.76203829577714e-27	5.2783341065267e-23
GO_Biological_Process_2023	gpt-4o-2024-05-13	NLS-bearing Protein Import Into Nucleus	17	20	10	0.5	0.0008565957875642446	0	0	1.3861785858025266e-27	7.495067613434262e-24
GO_Biological_Process_2023	gpt-4o-2024-05-13	Notch Receptor Processing	7	27	5	0.18518518518518517	0.0003527159125264537	1	0	6.610773595110439e-14	3.5744452828762144e-10
GO_Biological_Process_2023	gpt-4o-2024-05-13	Notch Signaling Involved In Heart Development	10	15	4	0.26666666666666666	0.000503879875037791	0	0	4.433243521302544e-11	2.3970547719682856e-07
GO_Biological_Process_2023	gpt-4o-2024-05-13	Notch Signaling Pathway	40	35	23	0.6571428571428571	0.002015519500151164	1	0	2.863565055530694e-57	1.5483296255254464e-53
GO_Biological_Process_2023	gpt-4o-2024-05-13	O-glycan Processing	41	31	22	0.7096774193548387	0.002065907487654943	2	0	1.645334058540849e-55	8.89632125453037e-52
GO_Biological_Process_2023	gpt-4o-2024-05-13	P-body Assembly	11	17	2	0.11764705882352941	0.0005542678625415701	0	0	3.785454243507908e-05	0.20467951094647258
GO_Biological_Process_2023	gpt-4o-2024-05-13	PERK-mediated Unfolded Protein Response	5	10	2	0.2	0.0002519399375188955	0	0	2.284478003956523e-06	0.012352172567392919
GO_Biological_Process_2023	gpt-4o-2024-05-13	PML Body Organization	5	10	1	0.1	0.0002519399375188955	0	0	0.0025177488728371712	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	R-loop Processing	5	10	0	0.0	0.0002519399375188955	0	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	RIG-I Signaling Pathway	6	17	1	0.058823529411764705	0.0003023279250226746	1	0	0.005130773775112461	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	RISC Complex Assembly	8	17	5	0.29411764705882354	0.0004031039000302328	6	0	1.352047575884921e-14	7.310521242809768e-11
GO_Biological_Process_2023	gpt-4o-2024-05-13	RNA 3'-End Processing	38	18	4	0.2222222222222222	0.0019147435251436057	0	0	3.455338753284366e-08	0.00018683016639008565
GO_Biological_Process_2023	gpt-4o-2024-05-13	RNA Biosynthetic Process	29	52	6	0.11538461538461539	0.0014612516376095938	8	2	1.0989844069285126e-10	5.942208688262467e-07
GO_Biological_Process_2023	gpt-4o-2024-05-13	RNA Capping	7	36	0	0.0	0.0003527159125264537	1	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	RNA Catabolic Process	57	40	16	0.4	0.0028721152877154085	2	1	1.321649796400128e-31	7.146160449135493e-28
GO_Biological_Process_2023	gpt-4o-2024-05-13	RNA Decapping	5	20	0	0.0	0.0002519399375188955	1	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	RNA Destabilization	19	22	0	0.0	0.0009573717625718028	4	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	RNA Export From Nucleus	65	21	14	0.6666666666666666	0.0032752191877456413	0	0	4.348935157839955e-31	2.3514692398440634e-27
GO_Biological_Process_2023	gpt-4o-2024-05-13	RNA Metabolic Process	111	44	7	0.1590909090909091	0.00559306661291948	7	0	4.747067804021163e-09	2.5667395616342427e-05
GO_Biological_Process_2023	gpt-4o-2024-05-13	RNA Methylation	62	37	16	0.43243243243243246	0.003124055225234304	1	0	1.284414321319672e-31	6.944828235375466e-28
GO_Biological_Process_2023	gpt-4o-2024-05-13	RNA Modification	51	41	7	0.17073170731707318	0.002569787362692734	0	0	1.0320199075663716e-11	5.580131640211371e-08
GO_Biological_Process_2023	gpt-4o-2024-05-13	RNA Phosphodiester Bond Hydrolysis	28	27	6	0.2222222222222222	0.0014108636501058147	2	0	1.3000604255374718e-12	7.02942672088111e-09
GO_Biological_Process_2023	gpt-4o-2024-05-13	RNA Phosphodiester Bond Hydrolysis, Endonucleolytic	14	15	0	0.0	0.0007054318250529074	0	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	RNA Polyadenylation	25	22	9	0.4090909090909091	0.0012596996875944774	3	0	7.750008259844193e-22	4.190429466097755e-18
GO_Biological_Process_2023	gpt-4o-2024-05-13	RNA Polymerase II Preinitiation Complex Assembly	56	57	18	0.3157894736842105	0.0028217273002116294	10	0	1.8264495217314218e-33	9.875612564001797e-30
GO_Biological_Process_2023	gpt-4o-2024-05-13	RNA Processing	183	55	28	0.509090909090909	0.009221001713191575	4	0	4.806931510880349e-43	2.599107867933005e-39
GO_Biological_Process_2023	gpt-4o-2024-05-13	RNA Secondary Structure Unwinding	8	53	4	0.07547169811320754	0.0004031039000302328	2	0	3.1522503109669436e-09	1.7044217431398263e-05
GO_Biological_Process_2023	gpt-4o-2024-05-13	RNA Splicing	98	50	22	0.44	0.0049380227753703515	1	4	1.2757398593528677e-38	6.897925419520956e-35
GO_Biological_Process_2023	gpt-4o-2024-05-13	RNA Splicing, Via Endonucleolytic Cleavage And Ligation	11	11	0	0.0	0.0005542678625415701	1	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	RNA Splicing, Via Transesterification Reactions	24	28	6	0.21428571428571427	0.0012093117000906983	0	1	5.921150679534318e-13	3.201566172424206e-09
GO_Biological_Process_2023	gpt-4o-2024-05-13	RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile	180	37	34	0.918918918918919	0.009069837750680237	0	0	1.3802547447050267e-67	7.463037404620079e-64
GO_Biological_Process_2023	gpt-4o-2024-05-13	RNA Stabilization	37	15	3	0.2	0.0018643555376398266	2	0	2.687505488151848e-06	0.014531342174437042
GO_Biological_Process_2023	gpt-4o-2024-05-13	RNA Transport	39	14	5	0.35714285714285715	0.0019651315126473848	1	0	4.4813992785408466e-11	2.4230925899070356e-07
GO_Biological_Process_2023	gpt-4o-2024-05-13	RNA-mediated Gene Silencing	29	35	12	0.34285714285714286	0.0014612516376095938	11	0	5.5711135522588166e-27	3.012301097706342e-23
GO_Biological_Process_2023	gpt-4o-2024-05-13	RNA-templated DNA Biosynthetic Process	19	14	0	0.0	0.0009573717625718028	1	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Rac Protein Signal Transduction	17	18	3	0.16666666666666666	0.0008565957875642446	0	0	4.23703911290651e-07	0.00229096704834855
GO_Biological_Process_2023	gpt-4o-2024-05-13	Rap Protein Signal Transduction	10	37	5	0.13513513513513514	0.000503879875037791	2	0	4.265718230444388e-12	2.3064738472012807e-08
GO_Biological_Process_2023	gpt-4o-2024-05-13	Ras Protein Signal Transduction	144	32	9	0.28125	0.00725587020054419	0	0	1.1240754498469966e-12	6.077875957322711e-09
GO_Biological_Process_2023	gpt-4o-2024-05-13	Rho Protein Signal Transduction	52	56	15	0.26785714285714285	0.002620175350196513	0	0	3.1759394365373048e-27	1.7172304533357207e-23
GO_Biological_Process_2023	gpt-4o-2024-05-13	SA Node Cell Action Potential	6	32	5	0.15625	0.0003023279250226746	0	0	4.71365570006227e-14	2.5486736370236695e-10
GO_Biological_Process_2023	gpt-4o-2024-05-13	SCF-dependent Proteasomal Ubiquitin-Dependent Protein Catabolic Process	43	32	6	0.1875	0.002166683462662501	0	0	6.330925865454132e-11	3.423131615451049e-07
GO_Biological_Process_2023	gpt-4o-2024-05-13	SMAD Protein Complex Assembly	6	28	4	0.14285714285714285	0.0003023279250226746	1	0	4.749522390545951e-11	2.5680667565681957e-07
GO_Biological_Process_2023	gpt-4o-2024-05-13	SMAD Protein Signal Transduction	51	32	19	0.59375	0.002569787362692734	0	0	4.696566612756331e-43	2.539433567517348e-39
GO_Biological_Process_2023	gpt-4o-2024-05-13	SNARE Complex Assembly	9	34	6	0.17647058823529413	0.00045349188753401187	0	0	1.3310604115067913e-15	7.19704364501722e-12
GO_Biological_Process_2023	gpt-4o-2024-05-13	SREBP Signaling Pathway	7	20	4	0.2	0.0003527159125264537	0	0	2.6229151716426528e-11	1.4182102333071823e-07
GO_Biological_Process_2023	gpt-4o-2024-05-13	SRP-dependent Cotranslational Protein Targeting To Membrane	10	19	8	0.42105263157894735	0.000503879875037791	0	0	5.72404837385021e-24	3.094992955740809e-20
GO_Biological_Process_2023	gpt-4o-2024-05-13	Schwann Cell Development	8	15	0	0.0	0.0004031039000302328	3	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	T Cell Activation	111	54	18	0.3333333333333333	0.00559306661291948	4	0	6.144275452254434e-28	3.3222097370339726e-24
GO_Biological_Process_2023	gpt-4o-2024-05-13	T Cell Activation Involved In Immune Response	27	37	0	0.0	0.0013604756626020356	5	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	T Cell Apoptotic Process	7	28	2	0.07142857142857142	0.0003527159125264537	0	0	4.016293687181917e-05	0.21716099966592625
GO_Biological_Process_2023	gpt-4o-2024-05-13	T Cell Chemotaxis	10	22	3	0.13636363636363635	0.000503879875037791	0	0	1.413746642070581e-07	0.0007644128093675632
GO_Biological_Process_2023	gpt-4o-2024-05-13	T Cell Differentiation	46	70	9	0.12857142857142856	0.0023178474251738385	0	0	5.0248383307483606e-14	2.7169300854356385e-10
GO_Biological_Process_2023	gpt-4o-2024-05-13	T Cell Differentiation In Thymus	13	23	2	0.08695652173913043	0.0006550438375491283	0	0	9.956742844750431e-05	0.5383610856156558
GO_Biological_Process_2023	gpt-4o-2024-05-13	T Cell Homeostasis	15	20	2	0.1	0.0007558198125566865	1	0	0.00010066734190670995	0.5443083176895807
GO_Biological_Process_2023	gpt-4o-2024-05-13	T Cell Mediated Cytotoxicity	8	24	1	0.041666666666666664	0.0004031039000302328	2	0	0.009639206368773119	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	T Cell Mediated Immunity	20	23	2	0.08695652173913043	0.001007759750075582	0	0	0.00024151024346051288	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	T Cell Migration	17	20	2	0.1	0.0008565957875642446	1	0	0.00013025664314026696	0.7042976694594235
GO_Biological_Process_2023	gpt-4o-2024-05-13	T Cell Proliferation	14	41	0	0.0	0.0007054318250529074	2	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	T Cell Receptor Signaling Pathway	95	28	11	0.39285714285714285	0.004786858812859014	6	0	3.519669636863397e-19	1.9030853726520387e-15
GO_Biological_Process_2023	gpt-4o-2024-05-13	T-helper 1 Cell Differentiation	5	19	2	0.10526315789473684	0.0002519399375188955	0	0	8.67314089093292e-06	0.046895672797274295
GO_Biological_Process_2023	gpt-4o-2024-05-13	T-helper 1 Type Immune Response	9	14	3	0.21428571428571427	0.00045349188753401187	0	0	2.344690305306517e-08	0.00012677740480792336
GO_Biological_Process_2023	gpt-4o-2024-05-13	T-helper 17 Cell Differentiation	8	33	5	0.15151515151515152	0.0004031039000302328	0	0	5.175218042381989e-13	2.7982403955159418e-09
GO_Biological_Process_2023	gpt-4o-2024-05-13	T-helper 17 Cell Lineage Commitment	7	14	2	0.14285714285714285	0.0003527159125264537	0	0	9.691636988157826e-06	0.05240268119496936
GO_Biological_Process_2023	gpt-4o-2024-05-13	T-helper 2 Cell Differentiation	5	10	2	0.2	0.0002519399375188955	0	0	2.284478003956523e-06	0.012352172567392919
GO_Biological_Process_2023	gpt-4o-2024-05-13	T-helper Cell Differentiation	18	23	7	0.30434782608695654	0.0009069837750680237	0	0	3.241613384631283e-17	1.7527403570701345e-13
GO_Biological_Process_2023	gpt-4o-2024-05-13	T-helper Cell Lineage Commitment	10	15	3	0.2	0.000503879875037791	0	0	4.184729380949123e-08	0.0002262683176279191
GO_Biological_Process_2023	gpt-4o-2024-05-13	TOR Signaling	29	35	10	0.2857142857142857	0.0014612516376095938	2	0	1.4008725886081177e-21	7.574518086604093e-18
GO_Biological_Process_2023	gpt-4o-2024-05-13	TORC1 Signaling	10	49	8	0.16326530612244897	0.000503879875037791	4	0	3.406205122471533e-20	1.841735109720358e-16
GO_Biological_Process_2023	gpt-4o-2024-05-13	TORC2 Signaling	5	19	2	0.10526315789473684	0.0002519399375188955	3	0	8.67314089093292e-06	0.046895672797274295
GO_Biological_Process_2023	gpt-4o-2024-05-13	TRAIL-activated Apoptotic Signaling Pathway	6	14	3	0.21428571428571427	0.0003023279250226746	0	0	5.587034118094934e-09	3.020909347653931e-05
GO_Biological_Process_2023	gpt-4o-2024-05-13	TRIF-dependent Toll-Like Receptor Signaling Pathway	7	15	4	0.26666666666666666	0.0003527159125264537	0	0	7.394111610630508e-12	3.997996147867916e-08
GO_Biological_Process_2023	gpt-4o-2024-05-13	U2-type Prespliceosome Assembly	23	29	12	0.41379310344827586	0.0011589237125869192	2	0	9.080282819537707e-30	4.909708920524038e-26
GO_Biological_Process_2023	gpt-4o-2024-05-13	U4 snRNA 3'-End Processing	7	8	0	0.0	0.0003527159125264537	0	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	UDP-N-acetylglucosamine Biosynthetic Process	8	13	6	0.46153846153846156	0.0004031039000302328	1	0	5.676571050184943e-19	3.0693219668349985e-15
GO_Biological_Process_2023	gpt-4o-2024-05-13	UDP-N-acetylglucosamine Metabolic Process	10	8	4	0.5	0.000503879875037791	3	0	2.2773145751202194e-12	1.2313439907675026e-08
GO_Biological_Process_2023	gpt-4o-2024-05-13	UV Protection	7	30	1	0.03333333333333333	0.0003527159125264537	4	0	0.010538898323642217	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	UV-damage Excision Repair	12	26	6	0.23076923076923078	0.0006046558500453492	7	0	2.504834257029189e-15	1.3543638827756825e-11
GO_Biological_Process_2023	gpt-4o-2024-05-13	V(D)J Recombination	12	13	8	0.6153846153846154	0.0006046558500453492	2	0	1.073113059874298e-24	5.8023223147403295e-21
GO_Biological_Process_2023	gpt-4o-2024-05-13	Wnt Signaling Pathway	76	55	37	0.6727272727272727	0.0038294870502872114	0	0	1.4851540120763113e-80	8.030227743296615e-77
GO_Biological_Process_2023	gpt-4o-2024-05-13	Wnt Signaling Pathway Involved In Midbrain Dopaminergic Neuron Differentiation	9	25	3	0.12	0.00045349188753401187	1	0	1.477840298640553e-07	0.0007990682494749471
GO_Biological_Process_2023	gpt-4o-2024-05-13	Wnt Signaling Pathway, Planar Cell Polarity Pathway	26	50	21	0.42	0.0013100876750982565	0	0	1.3092359842220326e-52	7.07903896668853e-49
