model	library	gt_name	gt_name_clean	name	ROUGE1	ROUGE2	csim	method
gpt-4o-2024-05-13	KEGG_2021_Human	Chemokine signaling pathway, mTOR signaling pathway	Chemokine signaling pathway, mTOR signaling pathway	Chemokine signaling pathway, mTOR signaling pathway, PI3K-Akt signaling pathway, Wnt signaling pathway, NF-kappa B signaling pathway	1.0	1.0	0.859645087827849	LLM2geneset
gpt-4o-2024-05-13	KEGG_2021_Human	Sphingolipid metabolism, Wnt signaling pathway	Sphingolipid metabolism, Wnt signaling pathway	Wnt signaling pathway, Sphingolipid metabolism, Calcium signaling pathway	1.0	0.75	0.8417615581648388	LLM2geneset
gpt-4o-2024-05-13	KEGG_2021_Human	Prolactin signaling pathway, Sulfur metabolism	Prolactin signaling pathway, Sulfur metabolism	Insulin signaling pathway, MAPK signaling pathway, PI3K-Akt signaling pathway, JAK-STAT signaling pathway	0.4	0.25	0.5721037864006315	LLM2geneset
gpt-4o-2024-05-13	KEGG_2021_Human	ErbB signaling pathway, Fatty acid elongation	ErbB signaling pathway, Fatty acid elongation	PI3K-Akt signaling pathway, MAPK signaling pathway, Insulin signaling pathway, Apoptosis	0.3333333333333333	0.2	0.5515749557039066	LLM2geneset
gpt-4o-2024-05-13	KEGG_2021_Human	DNA replication, ErbB signaling pathway	DNA replication, ErbB signaling pathway	DNA replication, MAPK signaling pathway, EGFR tyrosine kinase inhibitor resistance, Cell cycle, PI3K-Akt signaling pathway	0.8	0.5	0.7733482584679593	LLM2geneset
gpt-4o-2024-05-13	KEGG_2021_Human	Glycosaminoglycan degradation, Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	Glycosaminoglycan degradation, Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	GPI-anchor biosynthesis, Glycosaminoglycan degradation, Heparan sulfate degradation, Lysosomal storage diseases	0.8333333333333334	0.6	0.773839054298658	LLM2geneset
gpt-4o-2024-05-13	KEGG_2021_Human	Prolactin signaling pathway, Synaptic vesicle cycle	Prolactin signaling pathway, Synaptic vesicle cycle	V-type ATPase complex biogenesis, PI3K-Akt signaling pathway, MAPK signaling pathway, Neurotransmitter release cycle, Synaptic vesicle cycle	0.8333333333333334	0.6	0.6635075518712569	LLM2geneset
gpt-4o-2024-05-13	KEGG_2021_Human	ErbB signaling pathway, Inositol phosphate metabolism	ErbB signaling pathway, Inositol phosphate metabolism	Phosphatidylinositol signaling system, PI3K-Akt signaling pathway, MAPK signaling pathway, EGFR tyrosine kinase inhibitor resistance	0.3333333333333333	0.2	0.6799208723173431	LLM2geneset
gpt-4o-2024-05-13	KEGG_2021_Human	Complement and coagulation cascades, Ferroptosis	Complement and coagulation cascades, Ferroptosis	Complement and Coagulation Cascades, Regulation of Oxidative Stress Induced Ferroptosis, Iron Uptake and Transport, Ceruloplasmin Effects on Iron Mobilization, Autophagy (Macroautophagy)	1.0	0.75	0.78569054759674	LLM2geneset
gpt-4o-2024-05-13	KEGG_2021_Human	Chemokine signaling pathway, Glycosaminoglycan biosynthesis	Chemokine signaling pathway, Glycosaminoglycan biosynthesis	Chemokine signaling pathway, G-protein coupled receptor signaling pathway, Heparan sulfate biosynthesis, PI3K-Akt signaling pathway, MAPK signaling pathway	0.8	0.5	0.807108791280507	LLM2geneset
gpt-4o-2024-05-13	KEGG_2021_Human	Cysteine and methionine metabolism, D-Glutamine and D-glutamate metabolism	Cysteine and methionine metabolism, D-Glutamine and D-glutamate metabolism	One-carbon metabolism, Trans-sulfuration pathway, S-adenosylmethionine biosynthetic process, Methionine salvage pathway, Glutathione biosynthesis	0.2	0.0	0.6733504918620681	LLM2geneset
gpt-4o-2024-05-13	KEGG_2021_Human	Phosphatidylinositol signaling system, Tryptophan metabolism	Phosphatidylinositol signaling system, Tryptophan metabolism	Phosphatidylinositol signaling system, Inositol phosphate metabolism, Calcium signaling pathway, Metabolism of xenobiotics by cytochrome P450, Serotonergic synapse	0.8	0.5	0.7608777190374338	LLM2geneset
gpt-4o-2024-05-13	KEGG_2021_Human	Glutathione metabolism, Renin-angiotensin system	Glutathione metabolism, Renin-angiotensin system	Glutathione metabolism, Antioxidant activity, Renin-angiotensin system, Polyamine catabolic process, Pentose phosphate pathway	1.0	0.75	0.8176214352291866	LLM2geneset
gpt-4o-2024-05-13	KEGG_2021_Human	Hedgehog signaling pathway, NF-kappa B signaling pathway	Hedgehog signaling pathway, NF-kappa B signaling pathway	NF-kappa B signaling pathway, Hedgehog signaling pathway, Toll-like receptor signaling pathway, Chemokine signaling pathway, Apoptotic signaling pathway	1.0	0.8571428571428571	0.7836050225453768	LLM2geneset
gpt-4o-2024-05-13	KEGG_2021_Human	Cysteine and methionine metabolism, ErbB signaling pathway	Cysteine and methionine metabolism, ErbB signaling pathway	MAPK signaling pathway, EGFR tyrosine kinase inhibitor resistance, PI3K-Akt signaling pathway, Chemical carcinogenesis - receptor activation, mTOR signaling pathway	0.2857142857142857	0.16666666666666666	0.5548508954163078	LLM2geneset
gpt-4o-2024-05-13	KEGG_2021_Human	Inositol phosphate metabolism, TGF-beta signaling pathway	Inositol phosphate metabolism, TGF-beta signaling pathway	Phosphatidylinositol signaling system, TGF-beta signaling pathway, BMP signaling pathway, PI3K-Akt signaling pathway	0.5714285714285714	0.5	0.7243253418506544	LLM2geneset
gpt-4o-2024-05-13	KEGG_2021_Human	Glycerophospholipid metabolism, Hedgehog signaling pathway	Glycerophospholipid metabolism, Hedgehog signaling pathway	None found.	0.0	0.0	0.19946127073391204	LLM2geneset
gpt-4o-2024-05-13	KEGG_2021_Human	Calcium signaling pathway, Insulin signaling pathway	Calcium signaling pathway, Insulin signaling pathway	Calcium signaling pathway, Insulin signaling pathway, PI3K-Akt signaling pathway, Ras signaling pathway, MAPK signaling pathway	1.0	1.0	0.8443517078453495	LLM2geneset
gpt-4o-2024-05-13	KEGG_2021_Human	Calcium signaling pathway, Primary bile acid biosynthesis	Calcium signaling pathway, Primary bile acid biosynthesis	Calcium signaling pathway, Neuroactive ligand-receptor interaction, cAMP signaling pathway, PI3K-Akt signaling pathway	0.42857142857142855	0.3333333333333333	0.6329423962828145	LLM2geneset
gpt-4o-2024-05-13	KEGG_2021_Human	Base excision repair, Glycosaminoglycan degradation	Base excision repair, Glycosaminoglycan degradation	Base Excision Repair, Glycosaminoglycan Metabolism, Lysosomal Glycosidase Activity, DNA Replication	0.8	0.75	0.8272074727180903	LLM2geneset
gpt-4o-2024-05-13	KEGG_2021_Human	Renin-angiotensin system, Tryptophan metabolism	Renin-angiotensin system, Tryptophan metabolism	Tryptophan metabolism, Renin-angiotensin system, Tyrosine metabolism, Drug metabolism - cytochrome P450	1.0	0.75	0.8019779694235726	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Cholesterol Biosynthesis R-HSA-191273, Organic Cation/Anion/Zwitterion Transport R-HSA-549132	Cholesterol Biosynthesis, Organic Cation/Anion/Zwitterion Transport	Cholesterol biosynthesis and organic anion transport regulation	0.7142857142857143	0.16666666666666666	0.8540426769180041	GSAI
gpt-4o-2024-05-13	Reactome_2022	Mitochondrial Fatty Acid Beta-Oxidation R-HSA-77289, Mitophagy R-HSA-5205647	Mitochondrial Fatty Acid Beta-Oxidation, Mitophagy	Mitochondrial Function and Fatty Acid Metabolism	0.5	0.2	0.6682634789582802	GSAI
gpt-4o-2024-05-13	Reactome_2022	TRP Channels R-HSA-3295583, tRNA Modification In Mitochondrion R-HSA-6787450	TRP Channels, tRNA Modification In Mitochondrion	Ion Transport and Channel Regulation	0.16666666666666666	0.0	0.4413647059927948	GSAI
gpt-4o-2024-05-13	Reactome_2022	Interleukin-27 Signaling R-HSA-9020956, Purine Ribonucleoside Monophosphate Biosynthesis R-HSA-73817	Interleukin-27 Signaling, Purine Ribonucleoside Monophosphate Biosynthesis	Purine Biosynthesis and Immune Signaling Interplay	0.42857142857142855	0.0	0.7044264723341369	GSAI
gpt-4o-2024-05-13	Reactome_2022	Glucuronidation R-HSA-156588, Molybdenum Cofactor Biosynthesis R-HSA-947581	Glucuronidation, Molybdenum Cofactor Biosynthesis	Glucuronidation and Molybdenum Cofactor Biosynthesis	1.0	0.6666666666666666	0.9616326100829693	GSAI
gpt-4o-2024-05-13	Reactome_2022	Pyrimidine Salvage R-HSA-73614, Tryptophan Catabolism R-HSA-71240	Pyrimidine Salvage, Tryptophan Catabolism	Tryptophan Metabolism and Kynurenine Pathway	0.25	0.0	0.6080825710030712	GSAI
gpt-4o-2024-05-13	Reactome_2022	Purine Salvage R-HSA-74217, RNA Polymerase III Chain Elongation R-HSA-73780	Purine Salvage, RNA Polymerase III Chain Elongation	RNA Polymerase III Transcription and Nucleotide Metabolism	0.42857142857142855	0.3333333333333333	0.6865008196983299	GSAI
gpt-4o-2024-05-13	Reactome_2022	Fructose Metabolism R-HSA-5652084, Interleukin-6 Signaling R-HSA-1059683	Fructose Metabolism, Interleukin-6 Signaling	IL-6 mediated cytokine signaling and glucose metabolism regulation**	0.6	0.0	0.6186070110763624	GSAI
gpt-4o-2024-05-13	Reactome_2022	Pyruvate Metabolism R-HSA-70268, Visual Phototransduction R-HSA-2187338	Pyruvate Metabolism, Visual Phototransduction	Retinoid Metabolism and Visual Cycle	0.5	0.0	0.6789218029861255	GSAI
gpt-4o-2024-05-13	Reactome_2022	Interleukin-2 Signaling R-HSA-9020558, Triglyceride Biosynthesis R-HSA-75109	Interleukin-2 Signaling, Triglyceride Biosynthesis	Lipid metabolism and immune signaling	0.2	0.0	0.6469103668505548	GSAI
gpt-4o-2024-05-13	Reactome_2022	Mitochondrial Fatty Acid Beta-Oxidation R-HSA-77289, Visual Phototransduction R-HSA-2187338	Mitochondrial Fatty Acid Beta-Oxidation, Visual Phototransduction	Retinoid Metabolism and Transport	0.0	0.0	0.5231501296528205	GSAI
gpt-4o-2024-05-13	Reactome_2022	Glycogen Metabolism R-HSA-8982491, RNA Polymerase III Transcription Initiation From Type 1 Promoter R-HSA-76061	Glycogen Metabolism, RNA Polymerase III Transcription Initiation From Type 1 Promoter	Transcriptional regulation and glycogen metabolism	0.2727272727272727	0.1	0.6811577556411861	GSAI
gpt-4o-2024-05-13	Reactome_2022	Cell-cell Junction Organization R-HSA-421270, Cobalamin (Cbl, Vitamin B12) Transport And Metabolism R-HSA-196741	Cell-cell Junction Organization, Cobalamin (Cbl, Vitamin B12) Transport And Metabolism	Cell-Cell Junction Assembly and Maintenance	0.36363636363636365	0.2	0.5962839895818016	GSAI
gpt-4o-2024-05-13	Reactome_2022	Cholesterol Biosynthesis R-HSA-191273, Mitophagy R-HSA-5205647	Cholesterol Biosynthesis, Mitophagy	Mitophagy and Sterol Metabolism	0.3333333333333333	0.0	0.7549114322026613	GSAI
gpt-4o-2024-05-13	Reactome_2022	Aryl Hydrocarbon Receptor Signaling R-HSA-8937144, Cholesterol Biosynthesis R-HSA-191273	Aryl Hydrocarbon Receptor Signaling, Cholesterol Biosynthesis	Cholesterol Biosynthesis and Regulation	0.3333333333333333	0.2	0.580374580962661	GSAI
gpt-4o-2024-05-13	Reactome_2022	Cobalamin (Cbl) Metabolism R-HSA-9759218, Pyruvate Metabolism R-HSA-70268	Cobalamin (Cbl) Metabolism, Pyruvate Metabolism	Metabolic regulation and mitochondrial function	0.2	0.0	0.4654782940179273	GSAI
gpt-4o-2024-05-13	Reactome_2022	Nucleotide Salvage R-HSA-8956321, Visual Phototransduction R-HSA-2187338	Nucleotide Salvage, Visual Phototransduction	Retinoid metabolism and transport	0.0	0.0	0.46879399776870184	GSAI
gpt-4o-2024-05-13	Reactome_2022	Bile Acid And Bile Salt Metabolism R-HSA-194068, Vitamin B2 (Riboflavin) Metabolism R-HSA-196843	Bile Acid And Bile Salt Metabolism, Vitamin B2 (Riboflavin) Metabolism	Cholesterol and bile acid metabolism	0.4	0.2222222222222222	0.7116736379133335	GSAI
gpt-4o-2024-05-13	Reactome_2022	Mitochondrial Protein Import R-HSA-1268020, Phospholipid Metabolism R-HSA-1483257	Mitochondrial Protein Import, Phospholipid Metabolism	Lipid Metabolism and Mitochondrial Function	0.4	0.0	0.6604234968549152	GSAI
gpt-4o-2024-05-13	Reactome_2022	Glucuronidation R-HSA-156588, Tryptophan Catabolism R-HSA-71240	Glucuronidation, Tryptophan Catabolism	Tryptophan Metabolism and Glucuronidation Pathway	0.6666666666666666	0.0	0.7984009102684226	GSAI
gpt-4o-2024-05-13	Reactome_2022	Cholesterol Biosynthesis R-HSA-191273, Phospholipid Metabolism R-HSA-1483257	Cholesterol Biosynthesis, Phospholipid Metabolism	Lipid Metabolism and Signal Transduction	0.25	0.0	0.6182998720255785	GSAI
gpt-4o-2024-05-13	Reactome_2022	Interleukin-6 Signaling R-HSA-1059683, Mitochondrial Fatty Acid Beta-Oxidation Of Unsaturated Fatty Acids R-HSA-77288	Interleukin-6 Signaling, Mitochondrial Fatty Acid Beta-Oxidation Of Unsaturated Fatty Acids	Regulation of Fatty Acid Metabolism and Inflammatory Signaling	0.3333333333333333	0.09090909090909091	0.647349958743815	GSAI
gpt-4o-2024-05-13	Reactome_2022	Surfactant Metabolism R-HSA-5683826, Vitamin B1 (Thiamin) Metabolism R-HSA-196819	Surfactant Metabolism, Vitamin B1 (Thiamin) Metabolism	Surfactant metabolism and pulmonary homeostasis	0.3333333333333333	0.2	0.6388483696649402	GSAI
gpt-4o-2024-05-13	Reactome_2022	Glycogen Metabolism R-HSA-8982491, Pyrimidine Salvage R-HSA-73614	Glycogen Metabolism, Pyrimidine Salvage	Glycogen Metabolism Regulation and Nucleotide Salvage Pathways	0.75	0.3333333333333333	0.8162675409533269	GSAI
gpt-4o-2024-05-13	Reactome_2022	Mitochondrial Protein Import R-HSA-1268020, Mitophagy R-HSA-5205647	Mitochondrial Protein Import, Mitophagy	Mitochondrial protein import and homeostasis	0.75	0.6666666666666666	0.7720589949556409	GSAI
gpt-4o-2024-05-13	Reactome_2022	Fructose Metabolism R-HSA-5652084, RNA Polymerase III Transcription Termination R-HSA-73980	Fructose Metabolism, RNA Polymerase III Transcription Termination	RNA Polymerase III Transcription and Nucleic Acid Metabolism	0.7142857142857143	0.5	0.6363167678869913	GSAI
gpt-4o-2024-05-13	Reactome_2022	Phenylalanine And Tyrosine Metabolism R-HSA-8963691, RNA Polymerase III Transcription Initiation From Type 3 Promoter R-HSA-76071	Phenylalanine And Tyrosine Metabolism, RNA Polymerase III Transcription Initiation From Type 3 Promoter	RNA Polymerase III Transcription and Metabolic Regulation	0.46153846153846156	0.25	0.653500923472027	GSAI
gpt-4o-2024-05-13	Reactome_2022	Triglyceride Biosynthesis R-HSA-75109, Tryptophan Catabolism R-HSA-71240	Triglyceride Biosynthesis, Tryptophan Catabolism	Tryptophan metabolism and lipid synthesis	0.25	0.0	0.7697335881857993	GSAI
gpt-4o-2024-05-13	Reactome_2022	Surfactant Metabolism R-HSA-5683826, TRP Channels R-HSA-3295583	Surfactant Metabolism, TRP Channels	Ion Channel Function and Regulation	0.25	0.0	0.404752644085554	GSAI
gpt-4o-2024-05-13	Reactome_2022	Methionine Salvage Pathway R-HSA-1237112, Tryptophan Catabolism R-HSA-71240	Methionine Salvage Pathway, Tryptophan Catabolism	Tryptophan-Kynurenine Pathway Regulation	0.4	0.0	0.5537210538224777	GSAI
gpt-4o-2024-05-13	Reactome_2022	Glycogen Metabolism R-HSA-8982491, Mitophagy R-HSA-5205647	Glycogen Metabolism, Mitophagy	Glycogen Metabolism and Autophagy Regulation	0.6666666666666666	0.5	0.8211931604348075	GSAI
gpt-4o-2024-05-13	Reactome_2022	Organic Cation Transport R-HSA-549127, Sulfur Amino Acid Metabolism R-HSA-1614635	Organic Cation Transport, Sulfur Amino Acid Metabolism	Sulfur and methyl group metabolism	0.2857142857142857	0.0	0.6319663600285788	GSAI
gpt-4o-2024-05-13	Reactome_2022	DNA Replication Initiation R-HSA-68952, Growth Hormone Receptor Signaling R-HSA-982772	DNA Replication Initiation, Growth Hormone Receptor Signaling	Growth Hormone Signaling and DNA Replication	0.7142857142857143	0.3333333333333333	0.8027105188252555	GSAI
gpt-4o-2024-05-13	Reactome_2022	Interleukin-27 Signaling R-HSA-9020956, Ubiquinol Biosynthesis R-HSA-2142789	Interleukin-27 Signaling, Ubiquinol Biosynthesis	Mitochondrial coenzyme Q biosynthesis and cytokine signaling	0.4	0.0	0.7348253404879497	GSAI
gpt-4o-2024-05-13	Reactome_2022	Interleukin-23 Signaling R-HSA-9020933, Urea Cycle R-HSA-70635	Interleukin-23 Signaling, Urea Cycle	Urea Cycle and Cytokine Signaling Interplay	0.6	0.25	0.7654335039867377	GSAI
gpt-4o-2024-05-13	Reactome_2022	Platelet Activation, Signaling And Aggregation R-HSA-76002, Signaling By Leptin R-HSA-2586552	Platelet Activation, Signaling And Aggregation, Signaling By Leptin	Platelet Activation and Signaling Pathway	0.5	0.14285714285714285	0.7674286303623334	GSAI
gpt-4o-2024-05-13	Reactome_2022	Cobalamin (Cbl) Metabolism R-HSA-9759218, Platelet Activation, Signaling And Aggregation R-HSA-76002	Cobalamin (Cbl) Metabolism, Platelet Activation, Signaling And Aggregation	Platelet Activation and Signaling	0.5	0.14285714285714285	0.6564215391263954	GSAI
gpt-4o-2024-05-13	Reactome_2022	Pyruvate Metabolism R-HSA-70268, Sulfur Amino Acid Metabolism R-HSA-1614635	Pyruvate Metabolism, Sulfur Amino Acid Metabolism	Pyruvate Metabolism and Methylation Cycle Regulation	0.3333333333333333	0.2	0.696043418412403	GSAI
gpt-4o-2024-05-13	Reactome_2022	Interleukin-15 Signaling R-HSA-8983432, TRP Channels R-HSA-3295583	Interleukin-15 Signaling, TRP Channels	Calcium Signaling and Ion Channel Regulation	0.4	0.0	0.4785358896450633	GSAI
gpt-4o-2024-05-13	Reactome_2022	Signaling By Leptin R-HSA-2586552, Sphingolipid Metabolism R-HSA-428157	Signaling By Leptin, Sphingolipid Metabolism	Sphingolipid Metabolism and Signal Transduction	0.6	0.25	0.7199093700862924	GSAI
gpt-4o-2024-05-13	Reactome_2022	Purine Ribonucleoside Monophosphate Biosynthesis R-HSA-73817, Pyruvate Metabolism R-HSA-70268	Purine Ribonucleoside Monophosphate Biosynthesis, Pyruvate Metabolism	Energy Metabolism and Pyruvate Dehydrogenase Complex Regulation	0.3333333333333333	0.0	0.5247209999103452	GSAI
gpt-4o-2024-05-13	Reactome_2022	Interleukin-6 Signaling R-HSA-1059683, Melanin Biosynthesis R-HSA-5662702	Interleukin-6 Signaling, Melanin Biosynthesis	Melanogenesis and cytokine signaling modulation	0.2	0.0	0.7591079252937792	GSAI
