model	library	gt_name	gsai_name	gsai_ROUGE1	gsai_ROUGE2	gsai_ROUGEL	gsai_csim
gpt-4o-2024-05-13	Reactome_2022	G Alpha (S) Signaling Events	G-protein coupled receptor signaling and hormone regulation	0.4	0.0	0.3076923076923077	0.5750942086801967
gpt-4o-2024-05-13	Reactome_2022	G Alpha (Z) Signaling Events	G-protein coupled receptor (GPCR) signaling and regulation	0.4	0.0	0.3076923076923077	0.5520567953309481
gpt-4o-2024-05-13	Reactome_2022	G Beta:Gamma Signaling Thru BTK	G-protein coupled receptor signaling	0.3333333333333333	0.0	0.3636363636363636	0.5309195113142032
gpt-4o-2024-05-13	Reactome_2022	G Beta:Gamma Signaling Thru CDC42	G protein-mediated signal transduction	0.3333333333333333	0.0	0.3636363636363636	0.5626612143605716
gpt-4o-2024-05-13	Reactome_2022	G Beta:Gamma Signaling Thru PI3Kgamma	GPCR signaling and lipid kinase activity	0.16666666666666666	0.0	0.16666666666666666	0.6203121854421534
gpt-4o-2024-05-13	Reactome_2022	G Beta:Gamma Signaling Thru PLC Beta	G protein signaling and phosphoinositide pathway modulation	0.2857142857142857	0.0	0.2857142857142857	0.619839829346954
gpt-4o-2024-05-13	Reactome_2022	G-protein Activation	G-protein Signaling Pathway Regulation	0.6666666666666666	0.5	0.5	0.7230262993484299
gpt-4o-2024-05-13	Reactome_2022	G-protein Beta:Gamma Signaling	G-protein coupled receptor signaling in cell growth and survival	0.6	0.25	0.4	0.6350626357401067
gpt-4o-2024-05-13	Reactome_2022	G-protein Mediated Events	Cyclic Adenosine Monophosphate (cAMP) Signaling Pathway	0.0	0.0	0.0	0.45845682036362134
gpt-4o-2024-05-13	Reactome_2022	G0 And Early G1	Regulation of cell cycle and transcriptional control	0.25	0.0	0.18181818181818182	0.47494579859811603
gpt-4o-2024-05-13	Reactome_2022	G1/S DNA Damage Checkpoints	Regulation of Cell Cycle and Proteasome-Mediated Protein Degradation	0.0	0.0	0.0	0.44230341491984965
gpt-4o-2024-05-13	Reactome_2022	G1/S Transition	Cell Cycle Regulation and DNA Replication	0.0	0.0	0.0	0.47869243636795067
gpt-4o-2024-05-13	Reactome_2022	G1/S-Specific Transcription	DNA Replication Initiation and Regulation	0.0	0.0	0.0	0.421915854736737
gpt-4o-2024-05-13	Reactome_2022	G2 Phase	Cell Cycle Regulation and Progression	0.0	0.0	0.0	0.4537320076038678
gpt-4o-2024-05-13	Reactome_2022	G2/M Checkpoints	DNA Damage Response and Repair	0.0	0.0	0.0	0.35141276718731546
gpt-4o-2024-05-13	Reactome_2022	G2/M DNA Damage Checkpoint	DNA Damage Response and Repair	0.4	0.25	0.4000000000000001	0.5971125040017824
gpt-4o-2024-05-13	Reactome_2022	G2/M DNA Replication Checkpoint	Mitotic Cell Cycle Regulation and Checkpoints	0.2	0.0	0.1818181818181818	0.5876826394628201
gpt-4o-2024-05-13	Reactome_2022	G2/M Transition	Cell Cycle Regulation and Mitosis	0.0	0.0	0.0	0.4801271653223954
gpt-4o-2024-05-13	Reactome_2022	GAB1 Signalosome	EGF Signaling Pathway and Cellular Proliferation	0.0	0.0	0.0	0.3993657635921473
gpt-4o-2024-05-13	Reactome_2022	GABA Receptor Activation	GABAergic neurotransmission and ion channel regulation	0.0	0.0	0.0	0.6457197453495884
gpt-4o-2024-05-13	Reactome_2022	GABA Synthesis, Release, Reuptake And Degradation	GABAergic synaptic transmission 	0.0	0.0	0.0	0.6449514606510409
gpt-4o-2024-05-13	Reactome_2022	GDP-fucose Biosynthesis	Fucose Metabolism and Glycosylation	0.3333333333333333	0.0	0.28571428571428575	0.7051014670377733
gpt-4o-2024-05-13	Reactome_2022	GLI Proteins Bind Promoters Of Hh Responsive Genes To Promote Transcription	Hedgehog Signaling Pathway	0.0	0.0	0.0	0.5137762335879765
gpt-4o-2024-05-13	Reactome_2022	GLI3 Is Processed To GLI3R By Proteasome	Proteasome-Mediated Protein Degradation	0.14285714285714285	0.0	0.18181818181818182	0.4774872840444052
gpt-4o-2024-05-13	Reactome_2022	GP1b-IX-V Activation Signaling	Platelet Adhesion and Activation	0.2	0.0	0.22222222222222224	0.6219413735074155
gpt-4o-2024-05-13	Reactome_2022	GPCR Downstream Signaling	G-protein coupled receptor (GPCR)-mediated signal transduction	0.6666666666666666	0.0	0.36363636363636365	0.7126317685626405
gpt-4o-2024-05-13	Reactome_2022	GPCR Ligand Binding	G-Protein Coupled Receptor (GPCR) Signaling Pathway	0.3333333333333333	0.0	0.2	0.6380566433501251
gpt-4o-2024-05-13	Reactome_2022	GPER1 Signaling	G-Protein Coupled Receptor Signaling and Adenylate Cyclase Activation	0.5	0.0	0.1818181818181818	0.5802818141638841
gpt-4o-2024-05-13	Reactome_2022	GPVI-mediated Activation Cascade	Platelet Activation and Signaling	0.25	0.0	0.25	0.6393791770806263
gpt-4o-2024-05-13	Reactome_2022	GRB2 Events In EGFR Signaling	EGFR Signaling Pathway and Cellular Proliferation	0.4	0.25	0.3636363636363636	0.5795880518933526
gpt-4o-2024-05-13	Reactome_2022	GRB2 Events In ERBB2 Signaling	Epidermal Growth Factor Receptor (EGFR) signaling pathway	0.2	0.0	0.16666666666666666	0.540453468770262
gpt-4o-2024-05-13	Reactome_2022	GRB2:SOS Provides Linkage To MAPK Signaling For Integrins	Hemostasis and Platelet Aggregation	0.0	0.0	0.0	0.27927559705666977
gpt-4o-2024-05-13	Reactome_2022	GRB7 Events In ERBB2 Signaling	ERBB Signaling in Cell Growth and Differentiation	0.4	0.0	0.16666666666666666	0.6278450064061964
gpt-4o-2024-05-13	Reactome_2022	GSK3B And BTRC:CUL1-mediated-degradation Of NFE2L2	Proteasome-mediated protein degradation	0.25	0.0	0.3333333333333333	0.5249867197439447
gpt-4o-2024-05-13	Reactome_2022	GTP Hydrolysis And Joining Of 60S Ribosomal Subunit	Ribosome Biogenesis and Translation Regulation**  	0.25	0.0	0.15384615384615385	0.45341573636080457
gpt-4o-2024-05-13	Reactome_2022	Gain-of-function MRAS Complexes Activate RAF Signaling	MAPK/ERK Pathway Signaling	0.125	0.0	0.16666666666666666	0.5181513557704809
gpt-4o-2024-05-13	Reactome_2022	Gamma Carboxylation, Hypusine Formation And Arylsulfatase Activation	Protein Post-Translational Modification and Synthesis Network	0.14285714285714285	0.0	0.14285714285714285	0.4591720647813705
gpt-4o-2024-05-13	Reactome_2022	Gamma-carboxylation Of Protein Precursors	Coagulation and Anticoagulation Regulation	0.0	0.0	0.0	0.4103849496175057
gpt-4o-2024-05-13	Reactome_2022	Gamma-carboxylation, Transport, And Amino-Terminal Cleavage Of Proteins	Blood Coagulation and Homeostasis	0.1111111111111111	0.0	0.15384615384615383	0.4520119805818399
gpt-4o-2024-05-13	Reactome_2022	Gap Junction Assembly	Gap junction assembly and function  	1.0	1.0	0.7499999999999999	0.87955835613638
gpt-4o-2024-05-13	Reactome_2022	Gap Junction Degradation	Clathrin-mediated endocytosis and vesicle trafficking	0.0	0.0	0.0	0.30327159932113124
gpt-4o-2024-05-13	Reactome_2022	Gap Junction Trafficking	Cell-Cell Communication and Vesicular Transport	0.0	0.0	0.0	0.5345868638815638
gpt-4o-2024-05-13	Reactome_2022	Gap Junction Trafficking And Regulation	Vesicular Trafficking and Gap Junction Communication	0.8	0.5	0.3636363636363636	0.7540580638418226
gpt-4o-2024-05-13	Reactome_2022	Gap-filling DNA Repair Synthesis And Ligation In GG-NER	DNA replication and repair	0.3	0.0	0.28571428571428575	0.48873207733924623
gpt-4o-2024-05-13	Reactome_2022	Gap-filling DNA Repair Synthesis And Ligation In TC-NER	DNA Replication, Repair, and Transcription 	0.3	0.0	0.4	0.4873298822730085
gpt-4o-2024-05-13	Reactome_2022	Gastrin-CREB Signaling Pathway Via PKC And MAPK	MAPK signaling in cellular response and proliferation	0.375	0.0	0.26666666666666666	0.4844469512410363
gpt-4o-2024-05-13	Reactome_2022	Gastrulation	Mesoderm and Endoderm Differentiation	0.0	0.0	0.0	0.4441345890517198
gpt-4o-2024-05-13	Reactome_2022	Gene Silencing By RNA	RNA Processing and Nuclear Transport	0.25	0.0	0.22222222222222224	0.4315799415925202
gpt-4o-2024-05-13	Reactome_2022	Gene And Protein Expression By JAK-STAT Signaling After Interleukin-12 Stimulation	Immune Regulation and Stress Response	0.08333333333333333	0.0	0.11764705882352941	0.3499282637020607
gpt-4o-2024-05-13	Reactome_2022	Gene Expression (Transcription)	Transcriptional and Post-transcriptional Regulation	0.3333333333333333	0.0	0.25	0.5493648660614959
gpt-4o-2024-05-13	Reactome_2022	Generation Of Second Messenger Molecules	T-cell activation and immune response	0.0	0.0	0.0	0.2926346780244024
gpt-4o-2024-05-13	Reactome_2022	Generic Transcription Pathway	Protein Homeostasis and Chromatin Remodeling	0.0	0.0	0.0	0.3096014222375607
gpt-4o-2024-05-13	Reactome_2022	Global Genome Nucleotide Excision Repair (GG-NER)	DNA Replication, Repair, and Transcription Regulation	0.14285714285714285	0.0	0.15384615384615383	0.4183787687553392
gpt-4o-2024-05-13	Reactome_2022	Glucagon Signaling In Metabolic Regulation	cAMP-dependent signaling pathway regulation	0.4	0.0	0.4000000000000001	0.5266831847018583
gpt-4o-2024-05-13	Reactome_2022	Glucagon-like Peptide-1 (GLP1) Regulates Insulin Secretion	cAMP Signaling and Potassium Channel Regulation	0.125	0.0	0.14285714285714288	0.3284744037134539
gpt-4o-2024-05-13	Reactome_2022	Glucagon-type Ligand Receptors	cAMP-mediated signaling and hormone-mediated metabolic regulation	0.0	0.0	0.0	0.40530631162760733
gpt-4o-2024-05-13	Reactome_2022	Glucocorticoid Biosynthesis	Steroidogenesis and glucocorticoid metabolism	0.5	0.0	0.3333333333333333	0.7766594525379089
gpt-4o-2024-05-13	Reactome_2022	Gluconeogenesis	Gluconeogenesis and glucose transport regulation	1.0	0.0	0.33333333333333337	0.6681245558936133
gpt-4o-2024-05-13	Reactome_2022	Glucose Metabolism	Gluconeogenesis and Nuclear-Cytoplasmic Transport	0.0	0.0	0.0	0.5699872903140335
gpt-4o-2024-05-13	Reactome_2022	Glucuronidation	Glucuronidation and xenobiotic metabolism	1.0	0.0	0.4	0.8032774934301481
gpt-4o-2024-05-13	Reactome_2022	Glutamate Neurotransmitter Release Cycle	Synaptic Vesicle Cycle and Glutamate Transport	0.5	0.0	0.2	0.7426398422870936
gpt-4o-2024-05-13	Reactome_2022	Glutamate And Glutamine Metabolism	Proline-Glutamate Metabolism and Homeostasis	0.75	0.0	0.4444444444444445	0.6629122257732964
gpt-4o-2024-05-13	Reactome_2022	Glutamate Binding, Activation Of AMPA Receptors And Synaptic Plasticity	Synaptic vesicle trafficking and signaling	0.2222222222222222	0.0	0.14285714285714285	0.4905911448643091
gpt-4o-2024-05-13	Reactome_2022	Glutathione Conjugation	Glutathione metabolism and detoxification	0.5	0.0	0.3333333333333333	0.6878353742493355
gpt-4o-2024-05-13	Reactome_2022	Glutathione Synthesis And Recycling	Glutathione metabolism and homeostasis	0.5	0.0	0.5	0.7243841106733175
gpt-4o-2024-05-13	Reactome_2022	Glycerophospholipid Biosynthesis	Lipid Metabolism and Remodeling	0.0	0.0	0.0	0.495146241361035
gpt-4o-2024-05-13	Reactome_2022	Glycerophospholipid Catabolism	Glycerophospholipid metabolism and signaling	0.5	0.0	0.3333333333333333	0.7602376547779489
gpt-4o-2024-05-13	Reactome_2022	Glycogen Breakdown (Glycogenolysis)	Glycogen Metabolism and Regulation	0.3333333333333333	0.0	0.28571428571428575	0.6311816774105461
gpt-4o-2024-05-13	Reactome_2022	Glycogen Metabolism	Glycogen Metabolism and Regulation	1.0	1.0	0.6666666666666666	0.852488624625748
gpt-4o-2024-05-13	Reactome_2022	Glycogen Storage Diseases	Glycogen metabolism regulation	0.3333333333333333	0.0	0.3333333333333333	0.566197179405226
gpt-4o-2024-05-13	Reactome_2022	Glycogen Synthesis	Glycogen Metabolism and Regulation	0.5	0.0	0.3333333333333333	0.6555584049190818
gpt-4o-2024-05-13	Reactome_2022	Glycolysis	Nuclear pore complex assembly and glycolysis	1.0	0.0	0.2857142857142857	0.48571917833985184
gpt-4o-2024-05-13	Reactome_2022	Glycoprotein Hormones	Hormonal Regulation of Reproductive and Endocrine Functions	0.5	0.0	0.22222222222222224	0.3929072353976746
gpt-4o-2024-05-13	Reactome_2022	Glycosaminoglycan Metabolism	Glycosaminoglycan metabolism and modification	1.0	1.0	0.6666666666666666	0.9072078902031532
gpt-4o-2024-05-13	Reactome_2022	Glycosphingolipid Metabolism	Lysosomal degradation and sphingolipid metabolism	0.5	0.0	0.28571428571428575	0.7251805098756253
gpt-4o-2024-05-13	Reactome_2022	Glyoxylate Metabolism And Glycine Degradation	Branched-Chain Amino Acid and 2-Oxo Acid Metabolism	0.4	0.0	0.14285714285714285	0.5966431865946104
gpt-4o-2024-05-13	Reactome_2022	Golgi Associated Vesicle Biogenesis	Intracellular Trafficking and Vesicle-mediated Transport	0.25	0.0	0.2	0.578580360691449
gpt-4o-2024-05-13	Reactome_2022	Golgi Cisternae Pericentriolar Stack Reorganization	Mitotic Regulation and Golgi Organization	0.2	0.0	0.20000000000000004	0.6259699625809494
gpt-4o-2024-05-13	Reactome_2022	Golgi-to-ER Retrograde Transport	Intracellular vesicular trafficking and cytoskeletal dynamics	0.0	0.0	0.0	0.45273268647772136
gpt-4o-2024-05-13	Reactome_2022	Growth Hormone Receptor Signaling	Growth Hormone and Prolactin Signaling	0.75	0.3333333333333333	0.6666666666666665	0.7986575402358775
gpt-4o-2024-05-13	Reactome_2022	HATs Acetylate Histones	Chromatin Remodeling and Histone Modification	0.3333333333333333	0.0	0.25	0.5240607408602131
gpt-4o-2024-05-13	Reactome_2022	HCMV Early Events	Chromatin Remodeling and Nucleocytoplasmic Transport	0.0	0.0	0.0	0.34496977595077044
gpt-4o-2024-05-13	Reactome_2022	HCMV Infection	Cellular Import and Gene Regulation Nexus	0.0	0.0	0.0	0.23518069140257808
gpt-4o-2024-05-13	Reactome_2022	HCMV Late Events	Nuclear pore complex-mediated transport and chromatin organization	0.0	0.0	0.0	0.3051235846258136
gpt-4o-2024-05-13	Reactome_2022	HDACs Deacetylate Histones	Epigenetic regulation and chromatin remodeling	0.0	0.0	0.0	0.43247031646738165
gpt-4o-2024-05-13	Reactome_2022	HDL Assembly	Lipid metabolism and cholesterol homeostasis	0.0	0.0	0.0	0.17601097122902257
gpt-4o-2024-05-13	Reactome_2022	HDL Clearance	Lipid Transport and Metabolism	0.0	0.0	0.0	0.38513022269108377
gpt-4o-2024-05-13	Reactome_2022	HDL Remodeling	Lipid Transport and Metabolism	0.0	0.0	0.0	0.24208481998272596
gpt-4o-2024-05-13	Reactome_2022	HDMs Demethylate Histones	Histone Demethylation and Epigenetic Regulation	0.6666666666666666	0.0	0.25	0.6410706957317653
gpt-4o-2024-05-13	Reactome_2022	HDR Thru Homologous Recombination (HRR)	DNA Damage Repair and Post-Replication Processes	0.0	0.0	0.0	0.47277390943006853
gpt-4o-2024-05-13	Reactome_2022	HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA)	DNA Damage Response and Repair	0.0	0.0	0.0	0.45004838342770453
gpt-4o-2024-05-13	Reactome_2022	HDR Thru MMEJ (alt-NHEJ)	DNA Repair and Homologous Recombination	0.0	0.0	0.0	0.5279139981949394
gpt-4o-2024-05-13	Reactome_2022	HDR Thru Single Strand Annealing (SSA)	DNA Damage Response and Repair	0.0	0.0	0.0	0.3413696782436449
gpt-4o-2024-05-13	Reactome_2022	HIV Infection	Nuclear transport and protein degradation	0.0	0.0	0.0	0.16406753929426043
gpt-4o-2024-05-13	Reactome_2022	HIV Life Cycle	RNA Transcription and Nuclear Transport	0.0	0.0	0.0	0.2515832632266397
gpt-4o-2024-05-13	Reactome_2022	HIV Transcription Initiation	Transcription Initiation and Regulation	0.6666666666666666	0.5	0.5714285714285715	0.6593469760638522
gpt-4o-2024-05-13	Reactome_2022	HIV Elongation Arrest And Recovery	Regulation of Transcriptional Elongation	0.2	0.0	0.22222222222222224	0.4911961788390652
gpt-4o-2024-05-13	Reactome_2022	HS-GAG Biosynthesis	Heparan Sulfate Biosynthesis and Modification	0.3333333333333333	0.0	0.25	0.6917754354306068
gpt-4o-2024-05-13	Reactome_2022	HS-GAG Degradation	Proteoglycan Degradation and Turnover	0.3333333333333333	0.0	0.28571428571428575	0.6488633911621569
gpt-4o-2024-05-13	Reactome_2022	HSF1 Activation	Protein Folding and Heat Shock Response	0.0	0.0	0.0	0.46325331879431497
gpt-4o-2024-05-13	Reactome_2022	HSF1-dependent Transactivation	Heat Shock Response and Protein Quality Control  	0.0	0.0	0.0	0.4210550965134837
gpt-4o-2024-05-13	Reactome_2022	HSP90 Chaperone Cycle For Steroid Hormone Receptors (SHR) In Presence Of Ligand	Molecular chaperone-mediated proteostasis and cytoskeletal dynamics	0.08333333333333333	0.0	0.10526315789473685	0.4261447506796315
gpt-4o-2024-05-13	Reactome_2022	Hedgehog Off State	Protein Degradation and Ubiquitin-Proteasome System	0.0	0.0	0.0	0.14011515694469162
gpt-4o-2024-05-13	Reactome_2022	Hedgehog On State	Hedgehog signaling pathway and proteasome-mediated regulation	0.3333333333333333	0.0	0.2	0.45664651973084835
gpt-4o-2024-05-13	Reactome_2022	Hedgehog Ligand Biogenesis	Proteasome-mediated protein degradation and signaling	0.0	0.0	0.0	0.3555297088720647
gpt-4o-2024-05-13	Reactome_2022	Heme Biosynthesis	Heme Biosynthesis Pathway	1.0	1.0	0.8	0.9122080801096091
gpt-4o-2024-05-13	Reactome_2022	Heme Degradation	Hepatic Detoxification and Bilirubin Metabolism	0.0	0.0	0.0	0.461864814941492
gpt-4o-2024-05-13	Reactome_2022	Heme Signaling	Circadian Rhythm Regulation and Metabolic Homeostasis	0.0	0.0	0.0	0.3607582720756314
gpt-4o-2024-05-13	Reactome_2022	Hemostasis	Platelet aggregation and signaling	0.0	0.0	0.0	0.35168379739607836
gpt-4o-2024-05-13	Reactome_2022	Heparan Sulfate/Heparin (HS-GAG) Metabolism	Heparan Sulfate Biosynthesis and Modification	0.3333333333333333	0.2	0.3636363636363636	0.7282138101459517
gpt-4o-2024-05-13	Reactome_2022	Hh Mutants Abrogate Ligand Secretion	Proteasomal degradation and Hedgehog signaling pathway interaction	0.0	0.0	0.0	0.4295142195039593
gpt-4o-2024-05-13	Reactome_2022	Hh Mutants Are Degraded By ERAD	Proteasome-mediated protein degradation	0.16666666666666666	0.0	0.2	0.4540477399926567
gpt-4o-2024-05-13	Reactome_2022	Highly Calcium Permeable Nicotinic Acetylcholine Receptors	Assembly and Function of Nicotinic Acetylcholine Receptors	0.5	0.4	0.4615384615384615	0.5958264775451709
gpt-4o-2024-05-13	Reactome_2022	Highly Calcium Permeable Postsynaptic Nicotinic Acetylcholine Receptors	Nicotinic acetylcholine receptor signaling	0.42857142857142855	0.3333333333333333	0.5454545454545454	0.6039295173817496
gpt-4o-2024-05-13	Reactome_2022	Highly Sodium Permeable Postsynaptic Acetylcholine Nicotinic Receptors	Nicotinic acetylcholine receptor assembly and function	0.42857142857142855	0.0	0.30769230769230765	0.5006769614536091
gpt-4o-2024-05-13	Reactome_2022	Histidine Catabolism	Histidine and Betaine Metabolism	0.5	0.0	0.3333333333333333	0.6753535380637495
gpt-4o-2024-05-13	Reactome_2022	Homologous DNA Pairing And Strand Exchange	DNA Damage Response and Repair	0.3333333333333333	0.0	0.3636363636363636	0.41090569303098506
gpt-4o-2024-05-13	Reactome_2022	Homology Directed Repair	DNA Damage Repair and Chromatin Remodeling	0.3333333333333333	0.0	0.2222222222222222	0.5580753588650943
gpt-4o-2024-05-13	Reactome_2022	Hormone Ligand-Binding Receptors	Hypothalamic-Pituitary-Gonadal Axis Regulation	0.0	0.0	0.0	0.4034709668415044
gpt-4o-2024-05-13	Reactome_2022	Host Interactions Of HIV Factors	Protein Degradation and Nucleocytoplasmic Transport	0.0	0.0	0.0	0.2729647968661407
gpt-4o-2024-05-13	Reactome_2022	HuR (ELAVL1) Binds And Stabilizes mRNA	Regulation of cellular apoptosis and survival	0.16666666666666666	0.0	0.16666666666666666	0.31006329973189023
gpt-4o-2024-05-13	Reactome_2022	Hyaluronan Metabolism	Hyaluronan metabolism and remodeling	1.0	1.0	0.6666666666666666	0.8959195843033296
gpt-4o-2024-05-13	Reactome_2022	Hyaluronan Uptake And Degradation	Hyaluronan metabolism and cell adhesion	0.5	0.0	0.4444444444444445	0.7356496860717026
gpt-4o-2024-05-13	Reactome_2022	Hydrolysis Of LPC	Phospholipid Metabolism and Signaling	0.0	0.0	0.0	0.45754890827684064
gpt-4o-2024-05-13	Reactome_2022	IGF1R Signaling Cascade	Fibroblast Growth Factor (FGF) signaling and PI3K/AKT pathway regulation	0.3333333333333333	0.0	0.15384615384615383	0.6021966333044633
