baseMean	log2FoldChange	lfcSE	pvalue	padj	wtpval	Gene
USP14	66.982358701876	-0.064539368310578	0.0646528571953509	0.191237650691766	0.498253152597774	0.133365667745499	USP14
TPTEP2-CSNK1E	60.1387398180167	0.0647782896125598	0.0652861862931965	0.191532305729959	0.498442708355903	0.139107808959218	TPTEP2-CSNK1E
BIVM	5.89554878176935	-0.0621784752594163	0.11200956680036	0.191574405822153	0.498451102161454	0.74533633198571	BIVM
VPS11	10.3579271878305	-0.069132823721852	0.0826129217115775	0.19162773693568	0.49848870825508	0.364380778524286	VPS11
ZNF263	26.9256973175116	0.068785407842215	0.0914012666733056	0.191711687759119	0.498504818585971	0.189372547192225	ZNF263
MIF4GD	7.40128060805614	-0.0664127587989702	0.101450207863567	0.191677615824375	0.498504818585971	0.394555624660204	MIF4GD
NUP188	20.2016998587164	-0.0665698091439022	0.0699723341407581	0.19175549965677	0.498517643268271	0.216944203739535	NUP188
FAM185A	44.1539512478983	0.0669323530760622	0.0711916629282164	0.191982774702523	0.499007325610329	0.125842197422239	FAM185A
ENPP6	32.8038202868847	-0.0612893775300441	0.113687813594555	0.192092705024183	0.499191865387124	0.189748915533941	ENPP6
YBEY	10.9536413604136	-0.0684189364251655	0.0931916524381712	0.192223246807422	0.499429882586578	0.278324966013197	YBEY
ATP10B	119.216278701543	-0.0635487346713351	0.108638235304073	0.192284511196896	0.499487844928404	0.12896898068542	ATP10B
EIF3A	83.5477675130357	-0.0636950884941647	0.0632642358292554	0.192579007245087	0.500151515271724	0.126206859492697	EIF3A
PILRA	111.756651566439	0.0690295304203998	0.0856152599685588	0.192709513952379	0.500287788600406	0.129254038342025	PILRA
TACC2	4.78609013008179	-0.060138412478744	0.115813255966565	0.192698974410202	0.500287788600406	0.444073731151572	TACC2
RBMXL1	4.28914351085016	0.0625727591282879	0.110649103821214	0.192763667753517	0.500327074480889	0.499234964292799	RBMXL1
FBXO7	60.6207242977397	-0.0673520971763543	0.0730923666096397	0.192847199872025	0.500442581817264	0.13448813813989	FBXO7
TTL	52.9949079146925	-0.0617318313943863	0.0596003345044697	0.193042451156995	0.500746572675497	0.167892847792726	TTL
NR4A2	37.4975966248173	-0.0549476235277051	0.125480566850994	0.193022432772418	0.500746572675497	0.139253956395679	NR4A2
RYR2	54.5016759328256	-0.0619307300668304	0.111898010642289	0.193139490698339	0.500795662231366	0.1634304876594	RYR2
TJAP1	32.438418340971	-0.068376848748029	0.0780148280742945	0.193106622916407	0.500795662231366	0.193132354485628	TJAP1
KIAA0825	56.0556119510265	-0.0687741711632437	0.0813514847132502	0.193223538198624	0.500912294133189	0.126655501663062	KIAA0825
AL359915.2	30.0303649018168	0.0689340064025877	0.0847994077977573	0.193270640127775	0.500933120622263	0.193296393552385	AL359915.2
PCLO	67.8286594653597	-0.0679908044209805	0.0942278674225468	0.193563132402495	0.5015898309751	0.134987416496644	PCLO
TBC1D22B	28.4314932950065	-0.0603101578279506	0.057293273158083	0.193677054978136	0.50178363284091	0.126952775979418	TBC1D22B
HRH2	45.2970803519406	-0.0622536671913392	0.110851194775623	0.193965462774832	0.502429325999776	0.16869560930003	HRH2
KLHL4	66.1922434206701	-0.0642084581886995	0.106249845740482	0.194065719929576	0.502587489585341	0.127207540770822	KLHL4
UBA5	20.1191816006264	-0.0667868034923333	0.0717989713038726	0.194118108578726	0.502614220490897	0.514939511010323	UBA5
NAT8L	21.1387565268309	-0.0636947942032687	0.107463683061688	0.19415444034405	0.502614220490897	0.219658265542988	NAT8L
C1orf131	13.3281082667504	-0.0686055027658848	0.0891310007444405	0.194207905566527	0.502651143555512	0.281198604300189	C1orf131
ZNF638	463.586228403542	0.0550129908716316	0.0496201966677643	0.194452497338776	0.502653832088754	0.135607643466424	ZNF638
STK17B	33.6244720943791	0.0679660515508473	0.0935330749817439	0.194453177883346	0.502653832088754	0.141229206307613	STK17B
TMCC1	268.369268673073	-0.0596146417533622	0.0563535455489279	0.194581576835226	0.502653832088754	0.13050966751505	TMCC1
PSMB1	38.618529203311	0.0676232655105769	0.0753513366385679	0.194640171293142	0.502653832088754	0.127584086125035	PSMB1
BLVRA	5.30334639343218	-0.058454575641689	0.118411770270169	0.194621860333871	0.502653832088754	0.504047461986548	BLVRA
MAGED2	12.8296555134484	-0.0654175768554875	0.102788192642524	0.194613540186763	0.502653832088754	0.271391963406689	MAGED2
XPA	43.1695083057608	-0.059453135078025	0.0561043053706138	0.19463118012991	0.502653832088754	0.164692723209243	XPA
VSTM4	7.74952592525654	-0.0630459297858594	0.108803784364831	0.194579334251024	0.502653832088754	0.260304805833616	VSTM4
CUX2	6.9253932623888	-0.0558602381617439	0.123393367896994	0.19431495127302	0.502653832088754	0.259951118942766	CUX2
HAGH	36.9100472539661	0.0685466565896445	0.0809673989745557	0.194393661758635	0.502653832088754	0.140243214787632	HAGH
LINC02432	15.7506133652753	-0.0535779965022427	0.127423396855585	0.194272875125471	0.502653832088754	0.219792257733023	LINC02432
REPS2	83.7916299787528	-0.0686542070535362	0.0834580702485915	0.194749883176983	0.502835884433202	0.127629545369171	REPS2
ZFP69	3.22238378273284	-0.0675641253986713	0.0951214074208246	0.194939786227909	0.503123578706572	0.758429627390167	ZFP69
SSBP3	77.7379457312015	0.0680430858201129	0.0777562623107659	0.194914395318555	0.503123578706572	0.127737358578062	SSBP3
TNRC6A	268.510992714292	-0.0482238525781097	0.0415207950266244	0.195196962745705	0.503685944118622	0.136126820133516	TNRC6A
FDPS	30.7055019169099	-0.0682977524135949	0.0903820693070477	0.195258205919499	0.503742598853081	0.127989199737881	FDPS
WDPCP	195.398758463383	-0.0640869476822616	0.0649893911480396	0.195345893484699	0.503766099408852	0.123888482828781	WDPCP
MFSD14B	42.7809053320711	-0.0625192603376008	0.0616806006211814	0.195317098493513	0.503766099408852	0.140909418279971	MFSD14B
PRKX	68.6848265327907	0.0668155522522482	0.0725929624132956	0.195410784555714	0.503832109304919	0.128089213037984	PRKX
UHRF1BP1L	82.0633882081845	-0.0580182243908069	0.0540440259760646	0.195453636659024	0.503841280507039	0.131094575087022	UHRF1BP1L
TMEM242	24.4139748765088	0.0640365349246313	0.0650508335817932	0.195877418205287	0.504593976190925	0.141313654904648	TMEM242
DNAJA4	57.5495466603429	-0.0493983823876114	0.133605676700433	0.195811909355356	0.504593976190925	0.170301500506049	DNAJA4
ENDOV	10.1964493127935	-0.0679605270247576	0.0920944135613108	0.195875481417981	0.504593976190925	0.262038768681856	ENDOV
MIS18A	3.6739760847913	0.0646618309993712	0.10421528449175	0.195903042698364	0.504593976190925	0.372510286638026	MIS18A
DDAH2	19.9515084959832	0.066108316148382	0.0998717385371879	0.196124563338125	0.505063095224231	0.316727933090847	DDAH2
ARHGEF3	48.1110161322843	-0.0683956458090173	0.0871909041540093	0.19620841806156	0.505137306279909	0.141552451188015	ARHGEF3
CASC2	10.9170956261294	-0.0623575253674583	0.109655061202543	0.196271569169124	0.505137306279909	0.262568647898224	CASC2
AC092821.3	10.1565214191134	0.0580201172223033	0.11864858611077	0.196246654771561	0.505137306279909	0.262535317856034	AC092821.3
RNF187	23.4034877696014	-0.0642673057230335	0.105022845413457	0.196376311280573	0.50530545118192	0.28340500234138	RNF187
SAT1	612.704496818822	-0.0659569449518947	0.10019192000221	0.196416764242331	0.505308136259062	0.131740563585606	SAT1
ABCC1	39.8704904575565	-0.063972483331969	0.0651196136946423	0.196524818221298	0.505484697940518	0.128819447532702	ABCC1
MIER1	98.644243211301	0.0539137512784861	0.0485654431401104	0.196895891710304	0.506033097516441	0.137311622367785	MIER1
PSMD1	103.098333367752	-0.0556066442444071	0.050831430859756	0.196880319933348	0.506033097516441	0.129025729388472	PSMD1
GNA12	69.9723859845851	-0.068338583652552	0.0857332776257801	0.196813120923881	0.506033097516441	0.132006407760413	GNA12
DICER1-AS1	13.6439522026012	-0.0665978319282017	0.0977041287803406	0.196874961492225	0.506033097516441	0.222736150116331	DICER1-AS1
AC244021.1	349.648977532249	-0.0614712317460655	0.111288857215628	0.197069989709892	0.506379039691431	0.132178694676794	AC244021.1
MIR3142HG	10.713100946515	0.0583750953567646	0.117627563802462	0.19713814542972	0.506452674954892	0.263727938354853	MIR3142HG
POMK	12.45873631907	0.0681023618127994	0.0811028359053629	0.197194660811862	0.506496382397775	0.284586022339762	POMK
NDST1	28.5938473569919	-0.068231819985244	0.0850491325995702	0.197484302510784	0.506732785029672	0.197510617408344	NDST1
PDHA1	15.1364611047518	0.0682223671420649	0.0861342690069855	0.197464659486633	0.506732785029672	0.284975677153812	PDHA1
ATP6V1B2	112.521937758761	0.0677155045398172	0.0782011479914235	0.197408247500882	0.506732785029672	0.13240557078991	ATP6V1B2
ATP6V0C	8.92199008992718	0.0590252748812008	0.11622521302689	0.197450052690664	0.506732785029672	0.264145202394278	ATP6V0C
LINC01322	10.5979795324797	-0.0632405515744987	0.107131111881703	0.19736020906907	0.506732785029672	0.264025011179912	LINC01322
NOA1	7.81423715194705	0.0678319279426351	0.0793300284558469	0.197675858032905	0.507122819467369	0.455542932202618	NOA1
ZNF274	23.1900347362761	0.0677717315674532	0.0789288417007484	0.197719177105399	0.507132484265938	0.31930312670245	ZNF274
LANCL1-AS1	11.6266787383065	-0.0574222371499096	0.11917172075889	0.197956369208126	0.50758891452454	0.276053596562173	LANCL1-AS1
MRM2	6.08277558465585	0.066585339375815	0.0970112386365135	0.197976303348715	0.50758891452454	0.26484921125468	MRM2
LRMDA	2252.3840829317	-0.0660426620145812	0.0713204797913779	0.198038030973882	0.507645668362077	0.132827978877071	LRMDA
PIK3R1	329.726019061897	-0.0622977279203863	0.0620400417708067	0.198173931419043	0.507688202548767	0.12987349906674	PIK3R1
NOVA1	97.5756659556508	-0.066643676697536	0.09662336688143	0.198200989760778	0.507688202548767	0.138221774068274	NOVA1
CACNB1	3.73288570521146	-0.0634012341107608	0.106360840252163	0.198213004364306	0.507688202548767	0.265165865703834	CACNB1
AC018647.1	8.34680577853698	-0.058557391233768	0.116884548064232	0.198170845446055	0.507688202548767	0.407921506004386	AC018647.1
MZT2A	17.0478801400052	-0.0674228440928649	0.0926420174948509	0.198489871037598	0.507705001516063	0.526536539434448	MZT2A
PDE8B	14.3181736548969	-0.0597800073805776	0.114316260495589	0.19845018214825	0.507705001516063	0.224518289306848	PDE8B
HMGCLL1	8.06426569332977	-0.0565547071010986	0.120680540824329	0.198332945300709	0.507705001516063	0.287171355062065	HMGCLL1
TRIM56	55.6237582919282	0.0655325772799351	0.0699334934762427	0.198496737841212	0.507705001516063	0.130112015048171	TRIM56
KDM7A	83.525576430657	0.0666939799597418	0.0738756769996317	0.198382563230511	0.507705001516063	0.143120964817267	KDM7A
SCFD1	127.513612993492	-0.0512414270176243	0.0454401023382407	0.19846977258171	0.507705001516063	0.138409218330753	SCFD1
YWHAB	88.0115695894441	-0.0677518790582794	0.0797341395793516	0.198487150161092	0.507705001516063	0.130105730449272	YWHAB
APBB3	12.9050210459816	-0.0664868696874357	0.0969534242355493	0.198623476156029	0.507927844290507	0.287592022134211	APBB3
SKA2	21.5291650804709	-0.0679663148822173	0.0825180465731153	0.198665883765106	0.507934987365143	0.320831994063422	SKA2
ANXA4	113.952887872698	-0.06492974665175	0.0683375415058927	0.198802009749564	0.507956354543574	0.138640914503449	ANXA4
EXOSC3	6.84508969435957	0.0634907673538996	0.1059033568636	0.1987365304357	0.507956354543574	0.2658662296602	EXOSC3
RAB27A	53.4978969332867	0.0662142757923819	0.0978762940251156	0.198790632680925	0.507956354543574	0.143415362129736	RAB27A
LINC02609	6.29020856754162	0.0541712271853779	0.124850201754534	0.198832704995648	0.507956354543574	0.773575355143374	LINC02609
SH2B2	12.5167512997673	-0.0597273789685843	0.114206228704097	0.199019186832376	0.508209787388709	0.288164981765132	SH2B2
SEPT6	74.8395816454197	-0.0678321338373919	0.08829158998392	0.199173602272855	0.508209787388709	0.138900056386957	SEPT6
PDSS1	15.7060496098221	-0.0673684420759713	0.0922436574057385	0.199188919580053	0.508209787388709	0.225354066138291	PDSS1
ZSWIM8	33.0449130952566	0.0674400573337279	0.0782110101042166	0.199152823319717	0.508209787388709	0.196722890885844	ZSWIM8
TUBA1B	178.344993290386	-0.0653149629600601	0.100697084321935	0.199120791479539	0.508209787388709	0.138863227097906	TUBA1B
DHODH	5.5718403003543	-0.0646543369253584	0.102600854835526	0.199209358244864	0.508209787388709	0.266498770374408	DHODH
DLGAP1-AS1	7.75781607020647	0.0657077746971221	0.0994581754825355	0.199088024094511	0.508209787388709	0.378566539345862	DLGAP1-AS1
NUFIP1	13.2779929044825	-0.0675346379214952	0.0791416432573401	0.199385736357006	0.508444273411541	0.225576736460838	NUFIP1
DHPS	9.1254166672746	0.0672205485054175	0.0928951785475188	0.199420234829717	0.508444273411541	0.379198239162729	DHPS
ZNF257	8.12310663008582	-0.0618724073848213	0.109469313212709	0.199345916206493	0.508444273411541	0.45939157211705	ZNF257
TTI2	11.2244455524528	-0.0677905733282414	0.0881729189075308	0.199473598417885	0.508479220460063	0.225676139945329	TTI2
RAB21	66.5554689370396	0.062640492020124	0.0631519730620075	0.199575644548893	0.508638225880721	0.143981700491874	RAB21
LGMN	70.1751684224403	-0.0612257849893715	0.110786711248303	0.199640146846572	0.508701502954442	0.133902549313112	LGMN
SEPT2	107.866248713828	-0.0574596428742931	0.054026526425322	0.199690360849158	0.508728354223705	0.133936228826295	SEPT2
TNRC6C	118.867631339704	-0.0675570551775032	0.0797853749688485	0.199744634696287	0.50876553557326	0.133972631356579	TNRC6C
DNHD1	39.4091675022921	-0.0669400409638427	0.0760219564702627	0.199890326287556	0.509035504202391	0.131025494044721	DNHD1
SEC23B	30.8979500649615	-0.0665421946518612	0.0745256914631154	0.200378762055692	0.510178015702558	0.145532892977478	SEC23B
SCGB2B2	35.8905769671087	-0.0677242758698187	0.0859693488149182	0.200498025886512	0.510380323191752	0.200524742364455	SCGB2B2
AGAP9	14.2274863600636	0.067147651686864	0.0921229615281877	0.200600898413037	0.51054083355537	0.279741438489914	AGAP9
NAAA	26.7103863983683	-0.0673318097177377	0.0792408300301155	0.200745524220301	0.510688523905376	0.144825697588017	NAAA
MSMO1	20.4140419925398	-0.0600779833759359	0.112787366009392	0.20081154278882	0.510688523905376	0.290760179895151	MSMO1
PPIA	65.8690407703334	-0.0669249017716647	0.0933215618175829	0.200707774826642	0.510688523905376	0.134618628270713	PPIA
RHOXF1-AS1	9.06294022808475	0.0652621748119173	0.0999202486174473	0.20081824501099	0.510688523905376	0.381856560167729	RHOXF1-AS1
CDK8	135.29616080292	0.0551310305664219	0.0508589027901384	0.200897082234339	0.510787703432222	0.134745600449881	CDK8
SRBD1	101.938658085944	-0.0631414743191934	0.064736854504207	0.201139788336026	0.511303403260215	0.145110135190377	SRBD1
STX7	311.949867719069	0.0581364600263804	0.0553940642737662	0.201259243973412	0.51136699783085	0.134988509408283	STX7
ITGB8	72.6854102952459	0.0653232761887503	0.0994557827921884	0.201284451571697	0.51136699783085	0.131939324931424	ITGB8
MLYCD	10.1302733557542	-0.0675182540335355	0.0879317398915118	0.20121187734778	0.51136699783085	0.382605053364099	MLYCD
BLNK	277.897109405744	-0.0672918005391555	0.090182618849611	0.201328569080104	0.511377756090548	0.131940894250334	BLNK
ADAM22	38.2768990391497	-0.0663577585362469	0.095496533338378	0.20140440837975	0.5114690679828	0.175165407806521	ADAM22
C12orf73	17.9811211597954	0.0673622520120703	0.0805545882839916	0.20148504427285	0.511572522310196	0.291735359956699	C12orf73
MRPL27	13.1941368020426	-0.0634289431380431	0.104749906038241	0.20161116181755	0.511791391174941	0.290959797616911	MRPL27
ARHGAP30	39.1032737850115	-0.06733875705349	0.0819150660865803	0.202332071911329	0.511994108578009	0.175972215175454	ARHGAP30
CPSF3	19.1563683282632	-0.0655719973163946	0.0719098652529131	0.202309479589	0.511994108578009	0.29196759101298	CPSF3
GALM	32.6582082594465	0.0673684242857124	0.0874506872682262	0.202301434464988	0.511994108578009	0.202328391248167	GALM
LRP2	119.622011726036	0.0611474679529695	0.109820855546718	0.202470504013616	0.511994108578009	0.132689262537019	LRP2
MED12L	45.0745614292777	-0.0627380943953866	0.106188205064427	0.202281656486996	0.511994108578009	0.146914944292584	MED12L
DCK	19.0493483623142	0.0673820976180694	0.0816892962163168	0.201963033016597	0.511994108578009	0.535749839235377	DCK
HMGB2	12.8391900304382	0.0665684823188507	0.0936689922651173	0.202423170846325	0.511994108578009	0.293093697467979	HMGB2
ZNF736	47.4885729334549	-0.0633076488814972	0.0654554547717286	0.202144696740773	0.511994108578009	0.145835115541968	ZNF736
STAM	60.9557747920629	0.0574253028994978	0.0545226753360101	0.202483238558013	0.511994108578009	0.132697608134384	STAM
SEC31B	30.2029640849672	0.0666327217037478	0.075961659047784	0.201795602699851	0.511994108578009	0.199333424801292	SEC31B
PDZD8	57.1201899594189	-0.0568570414354506	0.0536503147203503	0.202480148078082	0.511994108578009	0.176100999954021	PDZD8
DPP3	3.78055474070896	0.0642138332139799	0.102388978476934	0.202117032262922	0.511994108578009	0.270388605456902	DPP3
RNF169	75.7415110576404	0.0620177573612284	0.0626523865880582	0.202320980371649	0.511994108578009	0.132618756000589	RNF169
HSBP1	33.9339491814764	0.066664250535701	0.0930935763186387	0.202489636920846	0.511994108578009	0.147065998196253	HSBP1
MNT	14.773810753173	-0.0668035294065245	0.0770544535728219	0.2020094435732	0.511994108578009	0.281705679190725	MNT
OXLD1	8.78358083782136	-0.0651769908155062	0.0994516047495409	0.202131486583577	0.511994108578009	0.292671360347654	OXLD1
MT-ND4L	318.082842628725	0.0612881400419914	0.109607000038249	0.202221475264088	0.511994108578009	0.132526061278217	MT-ND4L
ZNF316	11.4844546124366	-0.0669556665325061	0.0913615567975534	0.20242135640161	0.511994108578009	0.270795724928949	ZNF316
