model	library	gt_name	gt_name_clean	name	ROUGE1	ROUGE2	csim	method
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Vitamin D Metabolism WP1531, Methionine Metabolism Leading To Sulfur Amino Acids And Related Disorders WP4292	Vitamin D Metabolism, Methionine Metabolism Leading To Sulfur Amino Acids And Related Disorders	One-Carbon Metabolism and Methylation	0.15384615384615385	0.0	0.532039871312371	GSAI
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Homologous Recombination WP186, Synthesis Of Ceramides And 1 Deoxyceramides WP5194	Homologous Recombination, Synthesis Of Ceramides And 1 Deoxyceramides	DNA Repair and Maintenance	0.125	0.0	0.4485461155373316	GSAI
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Hedgehog Signaling Pathway WP47, Mitochondrial Complex IV Assembly WP4922	Hedgehog Signaling Pathway, Mitochondrial Complex IV Assembly	Mitochondrial respiratory chain assembly and regulation  	0.2857142857142857	0.0	0.5828442033682151	GSAI
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Pentose Phosphate Metabolism WP134, Non Homologous End Joining WP438	Pentose Phosphate Metabolism, Non Homologous End Joining	DNA double-strand break repair	0.0	0.0	0.5433662386817799	GSAI
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Fatty Acid Biosynthesis WP357, Hedgehog Signaling Pathway WP47	Fatty Acid Biosynthesis, Hedgehog Signaling Pathway	Hedgehog signaling and lipid metabolism regulation	0.3333333333333333	0.2	0.6502372480721071	GSAI
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Steroid Biosynthesis WP496, TGF Smad Signaling Pathway WP5382	Steroid Biosynthesis, TGF Smad Signaling Pathway	TGF-beta Signaling Pathway	0.5	0.2	0.6580783132294103	GSAI
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Sphingolipid Pathway WP1422, Glycosphingolipid Metabolism WP5292	Sphingolipid Pathway, Glycosphingolipid Metabolism	Sphingolipid biosynthesis and metabolism	0.5	0.0	0.7703850507681987	GSAI
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Cholesterol Biosynthesis Pathway WP197, Unfolded Protein Response WP4925	Cholesterol Biosynthesis Pathway, Unfolded Protein Response	Cellular response to endoplasmic reticulum (ER) stress	0.16666666666666666	0.0	0.5079148497151144	GSAI
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Metabolism Of Sphingolipids In ER And Golgi Apparatus WP4142, Purinergic Signaling WP4900	Metabolism Of Sphingolipids In ER And Golgi Apparatus, Purinergic Signaling	Sphingolipid metabolism and cell signaling  	0.4	0.0	0.7618558414455057	GSAI
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Molybdenum Cofactor Moco Biosynthesis WP4507, Glycosphingolipid Metabolism WP5292	Molybdenum Cofactor Moco Biosynthesis, Glycosphingolipid Metabolism	Glycosphingolipid metabolism	0.3333333333333333	0.2	0.663487508957945	GSAI
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Sphingolipid Metabolism Integrated Pathway WP4726, Ganglio Series Sphingolipid Metabolism WP5299	Sphingolipid Metabolism Integrated Pathway, Ganglio Series Sphingolipid Metabolism	Sphingolipid metabolism and ceramide signaling	0.25	0.14285714285714285	0.6832954563181063	GSAI
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Cholesterol Biosynthesis Pathway WP197, Steroid Biosynthesis WP496	Cholesterol Biosynthesis Pathway, Steroid Biosynthesis	Cholesterol biosynthesis 	0.4	0.25	0.8145130499468436	GSAI
gpt-3.5-turbo-0125	WikiPathway_2023_Human	One Carbon Metabolism WP241, Hedgehog Signaling Pathway WP4249	One Carbon Metabolism, Hedgehog Signaling Pathway	One-carbon metabolism and folate cycle	0.5	0.4	0.6070325807646231	GSAI
gpt-3.5-turbo-0125	WikiPathway_2023_Human	MAPK Cascade WP422, Methionine Metabolism Leading To Sulfur Amino Acids And Related Disorders WP4292	MAPK Cascade, Methionine Metabolism Leading To Sulfur Amino Acids And Related Disorders	MAPK Signaling Cascade  	0.16666666666666666	0.0	0.593189829094426	GSAI
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Type III Interferon Signaling WP2113, Overview Of Interferons Mediated Signaling Pathway WP4558	Type III Interferon Signaling, Overview Of Interferons Mediated Signaling Pathway	Type I and Type III Interferon Signaling Pathway	0.5	0.4444444444444444	0.8217183086819753	GSAI
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Bile Acids Synthesis And Enterohepatic Circulation WP4389, TGF Smad Signaling Pathway WP5382	Bile Acids Synthesis And Enterohepatic Circulation, TGF Smad Signaling Pathway	response to bile acid, bile acid secretion	0.2	0.1111111111111111	0.5905843978893356	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	T Cell Receptor And Co Stimulatory Signaling WP2583, Purine Metabolism WP4792	T Cell Receptor And Co Stimulatory Signaling, Purine Metabolism	Immune response, Regulation of protein serine/threonine kinase activity, Purine ribonucleotide biosynthetic process, Regulation of T cell activation	0.3333333333333333	0.125	0.6060339712559604	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Homologous Recombination WP186, Dopamine Metabolism WP2436	Homologous Recombination, Dopamine Metabolism	Homologous recombination, Dopamine metabolic process, Cellular response to ionizing radiation	1.0	1.0	0.8153579942268588	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Tryptophan Metabolism WP465, Oxidative Phosphorylation WP623	Tryptophan Metabolism, Oxidative Phosphorylation	Mitochondrial inner membrane, Respiratory electron transport chain, Oxidative phosphorylation	0.5	0.3333333333333333	0.5517239048706031	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Methionine Metabolism Leading To Sulfur Amino Acids And Related Disorders WP4292, Aerobic Glycolysis WP4629	Methionine Metabolism Leading To Sulfur Amino Acids And Related Disorders, Aerobic Glycolysis	Glycolysis, Methionine metabolism, Transsulfuration pathway, One-carbon metabolism	0.25	0.09090909090909091	0.6975371530354043	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Mitochondrial Gene Expression WP391, Hedgehog Signaling Pathway WP4249	Mitochondrial Gene Expression, Hedgehog Signaling Pathway	Regulation of cell cycle	0.0	0.0	0.3181964412217806	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Oxidative Stress Response WP408, Mitochondrial Complex IV Assembly WP4922	Oxidative Stress Response, Mitochondrial Complex IV Assembly	Response to oxidative stress, Cellular response to reactive oxygen species, Mitochondrial respiratory chain complex IV assembly, Regulation of reactive oxygen species metabolic process	1.0	0.5	0.8435903990866225	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Triacylglyceride Synthesis WP325, MAPK Cascade WP422	Triacylglyceride Synthesis, MAPK Cascade	MAPK signaling pathway, Ras signaling pathway, Insulin signaling pathway, Fatty acid synthesis	0.5	0.0	0.6598657340099869	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Metabolism Of Sphingolipids In ER And Golgi Apparatus WP4142, Tryptophan Metabolism WP465	Metabolism Of Sphingolipids In ER And Golgi Apparatus, Tryptophan Metabolism	Tryptophan metabolism, Glycosphingolipid metabolism, Sphingolipid metabolism	0.4	0.1111111111111111	0.8256082953958379	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Biotin Metabolism Including IMDs WP5031, DNA Damage Response WP707	Biotin Metabolism Including IMDs, DNA Damage Response	Cell cycle, Response to DNA damage stimulus, Apoptosis, DNA repair, Regulation of transcription from RNA polymerase II promoter	0.42857142857142855	0.16666666666666666	0.5100539894319234	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Sphingolipid Pathway WP1422, T Cell Receptor Signaling Pathway WP69	Sphingolipid Pathway, T Cell Receptor Signaling Pathway	T cell receptor signaling pathway, Fc epsilon RI signaling pathway, Sphingolipid metabolism, MAPK signaling pathway, NF-kappa B signaling pathway	1.0	0.6666666666666666	0.7569597257794303	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Fatty Acid Biosynthesis WP357, Cholesterol Metabolism WP5304	Fatty Acid Biosynthesis, Cholesterol Metabolism	Cholesterol biosynthetic process, Cholesterol homeostasis, Lipoprotein metabolic process, Long-chain fatty-acyl-CoA biosynthetic process	0.6	0.0	0.7121254762471365	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Homologous Recombination WP186, Nucleotide Excision Repair WP4753	Homologous Recombination, Nucleotide Excision Repair	Nucleotide excision repair, Transcription-coupled nucleotide excision repair, Mismatch repair, DNA repair	0.6	0.5	0.7251345622563101	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Overview Of Interferons Mediated Signaling Pathway WP4558, Purine Metabolism WP4792	Overview Of Interferons Mediated Signaling Pathway, Purine Metabolism	Interferon gamma signaling pathway, Response to interferon-alpha, Purine ribonucleoside monophosphate biosynthetic process	0.5	0.14285714285714285	0.7143897517530732	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Cholesterol Biosynthesis Pathway WP197, Iron Sulfur Cluster Biogenesis WP5152	Cholesterol Biosynthesis Pathway, Iron Sulfur Cluster Biogenesis	Cholesterol biosynthetic process, Iron-sulfur cluster assembly	0.5714285714285714	0.3333333333333333	0.8900043110213964	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	DNA Mismatch Repair WP531, Glycolysis And Gluconeogenesis WP534	DNA Mismatch Repair, Glycolysis And Gluconeogenesis	Glycolysis, DNA replication, Glucose metabolic process	0.3333333333333333	0.0	0.6256833339018287	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Fatty Acid Transporters WP5061, TGF Beta Receptor Signaling WP560	Fatty Acid Transporters, TGF Beta Receptor Signaling	TGF-beta signaling pathway, Wnt signaling pathway, Ras signaling pathway, MAPK signaling pathway	0.42857142857142855	0.16666666666666666	0.565935680703496	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	One Carbon Metabolism WP241, Steroid Biosynthesis WP496	One Carbon Metabolism, Steroid Biosynthesis	One-carbon metabolic process, Methionine biosynthetic process, Folate biosynthetic process, Folate metabolic process, Androgen biosynthetic process	0.6	0.5	0.6567917400603293	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Mitochondrial Gene Expression WP391, Urea Cycle And Related Diseases WP4571	Mitochondrial Gene Expression, Urea Cycle And Related Diseases	Urea cycle, Regulation of mitochondrial biogenesis	0.375	0.14285714285714285	0.7396000779708122	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Oxidative Stress Response WP408, MAPK Cascade WP422	Oxidative Stress Response, MAPK Cascade	Ras signaling pathway, Mitogen-activated protein kinase signaling pathway, Oxidative stress response, Glutathione metabolism	0.6	0.5	0.6898554406893389	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Synthesis Of Ceramides And 1 Deoxyceramides WP5194, DNA Damage Response WP707	Synthesis Of Ceramides And 1 Deoxyceramides, DNA Damage Response	Cell cycle, Response to DNA damage stimulus, Apoptosis, DNA repair, Sphingolipid metabolism	0.3333333333333333	0.125	0.6575221781921077	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Pyrimidine Metabolism And Related Diseases WP4225, T Cell Receptor Signaling Pathway WP69	Pyrimidine Metabolism And Related Diseases, T Cell Receptor Signaling Pathway	T cell receptor signaling pathway, MAPK signaling pathway, NF-kappaB signaling pathway	0.5	0.4444444444444444	0.5924865796672838	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Vitamin D Metabolism WP1531, Urea Cycle And Associated Pathways WP4595	Vitamin D Metabolism, Urea Cycle And Associated Pathways	Urea cycle, Glutamine metabolism, Vitamin D metabolism, Citric acid (TCA) cycle	0.625	0.42857142857142855	0.7961186820574517	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Vitamin D Metabolism WP1531, Proteoglycan Biosynthesis WP4784	Vitamin D Metabolism, Proteoglycan Biosynthesis	Glycosaminoglycan biosynthesis, Chondroitin sulfate biosynthesis, Vitamin D receptor signaling pathway	0.6	0.25	0.7490519635367088	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Mitochondrial Gene Expression WP391, DNA Replication WP466	Mitochondrial Gene Expression, DNA Replication	DNA replication, Cell cycle, Regulation of gene expression	0.8	0.5	0.6420905260560061	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Apoptosis Modulation And Signaling WP1772, Tyrosine Metabolism And Related Disorders WP4506	Apoptosis Modulation And Signaling, Tyrosine Metabolism And Related Disorders	Apoptotic signaling pathway, Regulation of apoptosis, Intrinsic apoptotic signaling pathway, Negative regulation of apoptotic process	0.2222222222222222	0.0	0.5608990342349003	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Histone Modifications WP2369, Nucleotide Excision Repair WP4753	Histone Modifications, Nucleotide Excision Repair	Histone modification, Nucleotide excision repair, DNA replication, Chromatin organization	1.0	1.0	0.8373943452541481	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Sphingolipid Metabolism In Senescence WP5121, Cholesterol Metabolism WP5304	Sphingolipid Metabolism In Senescence, Cholesterol Metabolism	Cholesterol biosynthetic process, Regulation of lipoprotein metabolism, Sterol metabolic process	0.5	0.0	0.5609897520424296	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Vitamin D Metabolism WP1531, Purinergic Signaling WP4900	Vitamin D Metabolism, Purinergic Signaling	Purinergic signaling pathway, Adenosine receptor signaling pathway, Vitamin D metabolic process	1.0	0.75	0.7302767741292837	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Non Homologous End Joining WP438, TGF Beta Receptor Signaling WP560	Non Homologous End Joining, TGF Beta Receptor Signaling	TGF-beta signaling pathway, NHEJ DNA repair, BMP signaling pathway, Wnt signaling pathway	0.375	0.14285714285714285	0.7173418947701427	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Leukotriene Metabolic Pathway WP5171, Mitochondrial Beta Oxidation WP5241	Leukotriene Metabolic Pathway, Mitochondrial Beta Oxidation	Arachidonic acid metabolism, Leukotriene metabolic process, Fatty acid metabolism	0.3333333333333333	0.2	0.6808720288453869	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Sphingolipid Metabolism Integrated Pathway WP4726, Insulin Signaling WP481	Sphingolipid Metabolism Integrated Pathway, Insulin Signaling	Insulin signaling pathway, MAPK signaling pathway, Sphingolipid metabolism, Positive regulation of protein phosphorylation	0.8333333333333334	0.4	0.7542757448484826	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Homologous Recombination WP186, DNA Damage Response WP707	Homologous Recombination, DNA Damage Response	Cell cycle, ATM-mediated response to DNA damage, Cell growth and proliferation, Apoptosis, DNA repair	0.6	0.25	0.6085150386855629	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Non Homologous End Joining WP438, Notch Signaling Pathway WP61	Non Homologous End Joining, Notch Signaling Pathway	Notch signaling pathway, Regulation of transcription	0.42857142857142855	0.3333333333333333	0.6199085025954941	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Unfolded Protein Response WP4925, Oxidative Phosphorylation WP623	Unfolded Protein Response, Oxidative Phosphorylation	Oxidative Phosphorylation, Unfolded Protein Response, Apoptotic Signaling Pathway, Endoplasmic Reticulum Stress	1.0	0.75	0.802695559129275	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Vitamin D Metabolism WP1531, Methionine Metabolism Leading To Sulfur Amino Acids And Related Disorders WP4292	Vitamin D Metabolism, Methionine Metabolism Leading To Sulfur Amino Acids And Related Disorders	Vitamin D metabolic process, Vitamin D binding	0.23076923076923078	0.16666666666666666	0.5736784808896012	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Homologous Recombination WP186, Synthesis Of Ceramides And 1 Deoxyceramides WP5194	Homologous Recombination, Synthesis Of Ceramides And 1 Deoxyceramides	Response to DNA damage stimulus, Sphingolipid metabolism, Glycosphingolipid metabolic process, DNA replication	0.0	0.0	0.5891883893032419	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Hedgehog Signaling Pathway WP47, Mitochondrial Complex IV Assembly WP4922	Hedgehog Signaling Pathway, Mitochondrial Complex IV Assembly	Mitochondrial respiratory chain complex IV assembly, Regulation of smoothened signaling pathway, Negative regulation of hedgehog receptor signaling pathway	1.0	0.5	0.7933150557641794	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Pentose Phosphate Metabolism WP134, Non Homologous End Joining WP438	Pentose Phosphate Metabolism, Non Homologous End Joining	Pentose phosphate pathway, Pentose phosphate shunt	0.2857142857142857	0.16666666666666666	0.6557046359445754	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Fatty Acid Biosynthesis WP357, Hedgehog Signaling Pathway WP47	Fatty Acid Biosynthesis, Hedgehog Signaling Pathway	Fatty acid metabolism, Hedgehog signaling pathway, Lipid metabolic process	0.8333333333333334	0.6	0.8599019751309163	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Steroid Biosynthesis WP496, TGF Smad Signaling Pathway WP5382	Steroid Biosynthesis, TGF Smad Signaling Pathway	TGF-beta signaling pathway, Regulation of steroid biosynthetic process, Hormone Biosynthesis, Positive regulation of mesenchymal cell proliferation	0.8333333333333334	0.2	0.7721690205250479	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Sphingolipid Pathway WP1422, Glycosphingolipid Metabolism WP5292	Sphingolipid Pathway, Glycosphingolipid Metabolism	sphingolipid metabolic process, sphingolipid biosynthetic process, sphingolipid catabolic process, ceramide biosynthetic process, glycosphingolipid biosynthetic process	0.75	0.0	0.6923305484087412	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Cholesterol Biosynthesis Pathway WP197, Unfolded Protein Response WP4925	Cholesterol Biosynthesis Pathway, Unfolded Protein Response	Response to endoplasmic reticulum stress, Unfolded protein response, Apoptotic signaling pathway	0.6666666666666666	0.4	0.6407628989063127	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Metabolism Of Sphingolipids In ER And Golgi Apparatus WP4142, Purinergic Signaling WP4900	Metabolism Of Sphingolipids In ER And Golgi Apparatus, Purinergic Signaling	G protein-coupled purinergic nucleotide receptor signaling pathway, Sphingolipid metabolism	0.4	0.0	0.7557517001706499	llm2geneset
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Molybdenum Cofactor Moco Biosynthesis WP4507, Glycosphingolipid Metabolism WP5292	Molybdenum Cofactor Moco Biosynthesis, Glycosphingolipid Metabolism	Glycolipid biosynthesis	0.16666666666666666	0.0	0.6064196620362647	llm2geneset
