lib_name	descr	num_genes
WikiPathway_2023_Human	Sebaleic Acid Formation And Metabolism WP5315	5
WikiPathway_2023_Human	Primary Ovarian Insufficiency WP5316	170
WikiPathway_2023_Human	Female Steroid Hormones In Cardiomyocyte Energy Metabolism WP5318	13
WikiPathway_2023_Human	Male Steroid Hormones In Cardiomyocyte Energy Metabolism WP5320	13
WikiPathway_2023_Human	Prostaglandin And Leukotriene Metabolism In Senescence WP5321	34
WikiPathway_2023_Human	CKAP4 Signaling Pathway Map WP5322	109
WikiPathway_2023_Human	Fatty Acids And Lipoproteins Transport In Hepatocytes WP5323	35
WikiPathway_2023_Human	Octadecanoid Formation From Linoleic Acid WP5324	12
WikiPathway_2023_Human	Cholesterol Biosynthesis Pathway In Hepatocytes WP5329	43
WikiPathway_2023_Human	Autophagy In Pancreatic Ductal Adenocarcinoma WP5331	20
WikiPathway_2023_Human	Enterocyte Cholesterol Metabolism WP5333	36
WikiPathway_2023_Human	Induction Of Autophagy And Toll Like Receptor Signaling Pathways By Graphene Oxide WP5336	11
WikiPathway_2023_Human	Glycolysis And Gluconeogenesis WP534	45
WikiPathway_2023_Human	Pathophysiological Roles Of DUX4 In FSHD1 WP5342	22
WikiPathway_2023_Human	Abnormal Calcium Handling And Its Effects On Muscle Contraction In DMD WP5343	14
WikiPathway_2023_Human	Cardiomyocyte Signaling Pathways Converging On Titin WP5344	33
WikiPathway_2023_Human	1P36 Copy Number Variation Syndrome WP5345	94
WikiPathway_2023_Human	8P23 1 Copy Number Variation Syndrome WP5346	52
WikiPathway_2023_Human	IL 26 Signaling Pathways WP5347	48
WikiPathway_2023_Human	11P11 2 Copy Number Variation Syndrome WP5348	56
WikiPathway_2023_Human	Kleefstra Syndrome WP5351	29
WikiPathway_2023_Human	10Q11 21Q11 23 Copy Number Variation Syndrome WP5352	60
WikiPathway_2023_Human	A Network Map Of Macrophage Stimulating Protein MSP Signaling WP5353	82
WikiPathway_2023_Human	Metabolic Epileptic Disorders WP5355	92
WikiPathway_2023_Human	Disturbed Pathways In Duchenne Muscular Dystrophy WP5356	74
WikiPathway_2023_Human	JAK STAT Signaling In The Regulation Of Beta Cells WP5358	34
WikiPathway_2023_Human	Calcium Regulation In Cardiac Cells WP536	151
WikiPathway_2023_Human	TAR Syndrome WP5362	62
WikiPathway_2023_Human	4P16 3 Copy Number Variation WP5365	30
WikiPathway_2023_Human	NF1 Copy Number Variation Syndrome WP5366	104
WikiPathway_2023_Human	Sulfatase And Aromatase Pathway WP5368	14
WikiPathway_2023_Human	Involvement Of Secretase In Neurodegenerative Diseases WP5372	17
WikiPathway_2023_Human	Role Of Hypoxia Angiogenesis And FGF Pathway In OA Chondrocyte Hypertrophy WP5373	50
WikiPathway_2023_Human	17P13 3 YWHAE Copy Number Variation WP5376	21
WikiPathway_2023_Human	5Q35 Copy Number Variation WP5380	109
WikiPathway_2023_Human	Smith Magenis And Potocki Lupski Syndrome Copy Number Variation WP5381	155
WikiPathway_2023_Human	TGF Smad Signaling Pathway WP5382	12
WikiPathway_2023_Human	Growth Factors And Hormones In Beta Cell Proliferation WP5385	26
WikiPathway_2023_Human	Pancreatic Cancer Subtypes WP5390	48
WikiPathway_2023_Human	UDP Derived Sugars Synthesis In Fibroblasts WP5394	11
WikiPathway_2023_Human	Glycosaminoglycan Synthesis In Fibroblasts WP5395	41
WikiPathway_2023_Human	Enterohepatic Circulation Of Bile Acids WP5396	12
WikiPathway_2023_Human	Vitamin A1 And A5 X Pathways WP5397	6
WikiPathway_2023_Human	NRXN1 Deletion Syndrome WP5398	17
WikiPathway_2023_Human	NPHP1 Deletion Syndrome WP5399	11
WikiPathway_2023_Human	6Q16 Copy Number Variation WP5400	14
WikiPathway_2023_Human	7Q11 23 Distal Copy Number Variation WP5401	21
WikiPathway_2023_Human	10Q22Q23 Copy Number Variation WP5402	62
WikiPathway_2023_Human	13Q12 12 Copy Number Variation WP5406	32
WikiPathway_2023_Human	15Q11Q13 Copy Number Variation WP5407	58
WikiPathway_2023_Human	15Q25 Copy Number Variation WP5408	45
WikiPathway_2023_Human	PAFAH1B1 Copy Number Variation WP5409	11
WikiPathway_2023_Human	8Q11 23 RB1CC1 Copy Number Variation WP5412	16
WikiPathway_2023_Human	IL 24 Signaling Pathway WP5413	232
WikiPathway_2023_Human	IDO Metabolic Pathway WP5414	11
WikiPathway_2023_Human	Complement Activation WP545	23
WikiPathway_2023_Human	Biogenic Amine Synthesis WP550	15
WikiPathway_2023_Human	ACE Inhibitor Pathway WP554	17
WikiPathway_2023_Human	Complement And Coagulation Cascades WP558	58
WikiPathway_2023_Human	TGF Beta Receptor Signaling WP560	54
WikiPathway_2023_Human	Heme Biosynthesis WP561	9
WikiPathway_2023_Human	Monoamine GPCRs WP58	33
WikiPathway_2023_Human	EPO Receptor Signaling WP581	26
WikiPathway_2023_Human	Interferon Type I Signaling Pathways WP585	54
WikiPathway_2023_Human	Notch Signaling Pathway WP61	54
WikiPathway_2023_Human	Type II Interferon Signaling WP619	37
WikiPathway_2023_Human	Oxidative Phosphorylation WP623	60
WikiPathway_2023_Human	ErbB Signaling Pathway WP673	90
WikiPathway_2023_Human	Arachidonate Epoxygenase Epoxide Hydrolase WP678	7
WikiPathway_2023_Human	Catalytic Cycle Of Mammalian Flavin Containing Monooxygenases FMOs WP688	5
WikiPathway_2023_Human	T Cell Receptor Signaling Pathway WP69	75
WikiPathway_2023_Human	Tamoxifen Metabolism WP691	23
WikiPathway_2023_Human	Sulfation Biotransformation Reaction WP692	16
WikiPathway_2023_Human	Arylamine Metabolism WP694	6
WikiPathway_2023_Human	Benzo A Pyrene Metabolism WP696	9
WikiPathway_2023_Human	Estrogen Metabolism WP697	18
WikiPathway_2023_Human	Glucuronidation WP698	26
WikiPathway_2023_Human	Aflatoxin B1 Metabolism WP699	7
WikiPathway_2023_Human	Metapathway Biotransformation Phase I And II WP702	184
WikiPathway_2023_Human	Methylation Pathways WP704	9
WikiPathway_2023_Human	Sudden Infant Death Syndrome SIDS Susceptibility Pathways WP706	157
WikiPathway_2023_Human	DNA Damage Response WP707	69
WikiPathway_2023_Human	DNA Damage Response Only ATM Dependent WP710	110
WikiPathway_2023_Human	Estrogen Signaling Pathway WP712	23
WikiPathway_2023_Human	Vitamin A And Carotenoid Metabolism WP716	43
WikiPathway_2023_Human	Serotonin HTR1 Group And FOS Pathway WP722	37
WikiPathway_2023_Human	Monoamine Transport WP727	32
WikiPathway_2023_Human	Serotonin Receptor 2 And ELK SRF GATA4 Signaling WP732	20
WikiPathway_2023_Human	Serotonin Receptor 4 6 7 And NR3C Signaling WP734	19
WikiPathway_2023_Human	Toll Like Receptor Signaling Pathway WP75	102
WikiPathway_2023_Human	TCA Cycle Aka Krebs Or Citric Acid Cycle WP78	18
WikiPathway_2023_Human	Nucleotide GPCRs WP80	11
WikiPathway_2023_Human	Prostaglandin Synthesis And Regulation WP98	45
GO_Biological_Process_2023_sample1000	Peptide Biosynthetic Process (GO:0043043)	158
GO_Biological_Process_2023_sample1000	ncRNA-mediated Post-Transcriptional Gene Silencing (GO:0035194)	18
GO_Biological_Process_2023_sample1000	Telomere Maintenance Via Telomere Lengthening (GO:0010833)	26
GO_Biological_Process_2023_sample1000	Negative Regulation Of B Cell Receptor Signaling Pathway (GO:0050859)	5
GO_Biological_Process_2023_sample1000	Insulin Secretion Involved In Cellular Response To Glucose Stimulus (GO:0035773)	6
GO_Biological_Process_2023_sample1000	Cholesterol Import (GO:0070508)	5
GO_Biological_Process_2023_sample1000	Positive Regulation Of Opsonization (GO:1903028)	8
GO_Biological_Process_2023_sample1000	Surfactant Homeostasis (GO:0043129)	10
GO_Biological_Process_2023_sample1000	Nucleosome Assembly (GO:0006334)	54
GO_Biological_Process_2023_sample1000	cGMP Metabolic Process (GO:0046068)	11
GO_Biological_Process_2023_sample1000	Positive Regulation Of Double-Strand Break Repair Via Nonhomologous End Joining (GO:2001034)	13
GO_Biological_Process_2023_sample1000	Protein K63-linked Ubiquitination (GO:0070534)	54
GO_Biological_Process_2023_sample1000	Telomere Maintenance Via Telomerase (GO:0007004)	19
GO_Biological_Process_2023_sample1000	Synaptic Vesicle Recycling (GO:0036465)	44
GO_Biological_Process_2023_sample1000	Membrane Depolarization During Action Potential (GO:0086010)	13
GO_Biological_Process_2023_sample1000	Spermatid Development (GO:0007286)	53
GO_Biological_Process_2023_sample1000	Regulation Of Double-Strand Break Repair Via Nonhomologous End Joining (GO:2001032)	25
GO_Biological_Process_2023_sample1000	Amino Sugar Metabolic Process (GO:0006040)	9
GO_Biological_Process_2023_sample1000	Regulation Of Intracellular Estrogen Receptor Signaling Pathway (GO:0033146)	25
GO_Biological_Process_2023_sample1000	Negative Regulation Of Small Molecule Metabolic Process (GO:0062014)	33
GO_Biological_Process_2023_sample1000	Positive Regulation Of Keratinocyte Migration (GO:0051549)	9
GO_Biological_Process_2023_sample1000	DNA-templated DNA Replication (GO:0006261)	69
GO_Biological_Process_2023_sample1000	Mitochondrial Gene Expression (GO:0140053)	103
GO_Biological_Process_2023_sample1000	mRNA Metabolic Process (GO:0016071)	85
GO_Biological_Process_2023_sample1000	Positive Regulation Of Regulatory T Cell Differentiation (GO:0045591)	17
GO_Biological_Process_2023_sample1000	Negative Regulation Of Adenylate Cyclase Activity (GO:0007194)	10
GO_Biological_Process_2023_sample1000	Regulation Of Norepinephrine Secretion (GO:0014061)	6
GO_Biological_Process_2023_sample1000	Regulation Of Skeletal Muscle Fiber Development (GO:0048742)	7
GO_Biological_Process_2023_sample1000	Negative Regulation Of RNA Metabolic Process (GO:0051253)	11
GO_Biological_Process_2023_sample1000	RNA Catabolic Process (GO:0006401)	57
GO_Biological_Process_2023_sample1000	Negative Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090201)	16
GO_Biological_Process_2023_sample1000	Smooth Muscle Cell Migration (GO:0014909)	6
GO_Biological_Process_2023_sample1000	Glutathione Catabolic Process (GO:0006751)	7
GO_Biological_Process_2023_sample1000	Cellular Heat Acclimation (GO:0070370)	5
GO_Biological_Process_2023_sample1000	Regulation Of Secretion (GO:0051046)	16
GO_Biological_Process_2023_sample1000	Positive Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900227)	18
GO_Biological_Process_2023_sample1000	Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188)	163
GO_Biological_Process_2023_sample1000	Peptidyl-Proline Hydroxylation (GO:0019511)	10
GO_Biological_Process_2023_sample1000	Positive Regulation Of Voltage-Gated Calcium Channel Activity (GO:1901387)	12
GO_Biological_Process_2023_sample1000	Regulation Of Cell Migration (GO:0030334)	434
GO_Biological_Process_2023_sample1000	ER-associated Misfolded Protein Catabolic Process (GO:0071712)	9
GO_Biological_Process_2023_sample1000	Positive Regulation Of Adipose Tissue Development (GO:1904179)	7
GO_Biological_Process_2023_sample1000	Neuron Remodeling (GO:0016322)	9
GO_Biological_Process_2023_sample1000	Retina Homeostasis (GO:0001895)	39
GO_Biological_Process_2023_sample1000	Lymphocyte Chemotaxis (GO:0048247)	44
GO_Biological_Process_2023_sample1000	Positive Regulation Of Synapse Assembly (GO:0051965)	32
GO_Biological_Process_2023_sample1000	Negative Regulation Of Bone Resorption (GO:0045779)	9
GO_Biological_Process_2023_sample1000	Vascular Endothelial Growth Factor Receptor-2 Signaling Pathway (GO:0036324)	5
GO_Biological_Process_2023_sample1000	Reverse Cholesterol Transport (GO:0043691)	16
GO_Biological_Process_2023_sample1000	Cardiac Muscle Cell Contraction (GO:0086003)	18
GO_Biological_Process_2023_sample1000	Negative Regulation Of Protein K63-linked Ubiquitination (GO:1900045)	7
GO_Biological_Process_2023_sample1000	Transepithelial Chloride Transport (GO:0030321)	6
GO_Biological_Process_2023_sample1000	Regulation Of BMP Signaling Pathway (GO:0030510)	75
GO_Biological_Process_2023_sample1000	Mitochondrion Disassembly (GO:0061726)	37
GO_Biological_Process_2023_sample1000	Positive Regulation Of Protein K63-linked Ubiquitination (GO:1902523)	6
GO_Biological_Process_2023_sample1000	Glycosphingolipid Metabolic Process (GO:0006687)	32
GO_Biological_Process_2023_sample1000	Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)	94
GO_Biological_Process_2023_sample1000	Ribosomal Small Subunit Assembly (GO:0000028)	17
GO_Biological_Process_2023_sample1000	Positive Regulation Of Glucose Import (GO:0046326)	25
GO_Biological_Process_2023_sample1000	Thiamine Transmembrane Transport (GO:0071934)	5
GO_Biological_Process_2023_sample1000	Positive Regulation Of Cell Cycle Phase Transition (GO:1901989)	17
GO_Biological_Process_2023_sample1000	Glycerol-3-Phosphate Metabolic Process (GO:0006072)	6
GO_Biological_Process_2023_sample1000	Establishment Of Protein Localization To Peroxisome (GO:0072663)	7
GO_Biological_Process_2023_sample1000	Regulation Of Macromolecule Biosynthetic Process (GO:0010556)	53
GO_Biological_Process_2023_sample1000	Axon Extension Involved In Axon Guidance (GO:0048846)	6
GO_Biological_Process_2023_sample1000	GMP Metabolic Process (GO:0046037)	8
GO_Biological_Process_2023_sample1000	Aspartate Metabolic Process (GO:0006531)	5
GO_Biological_Process_2023_sample1000	Epithelial Cell Morphogenesis (GO:0003382)	12
GO_Biological_Process_2023_sample1000	Transcription Initiation At RNA Polymerase II Promoter (GO:0006367)	76
GO_Biological_Process_2023_sample1000	Aminoglycan Catabolic Process (GO:0006026)	14
GO_Biological_Process_2023_sample1000	Wnt Signaling Pathway Involved In Midbrain Dopaminergic Neuron Differentiation (GO:1904953)	9
GO_Biological_Process_2023_sample1000	Positive Regulation Of Lipid Localization (GO:1905954)	10
GO_Biological_Process_2023_sample1000	Endosome To Pigment Granule Transport (GO:0043485)	8
GO_Biological_Process_2023_sample1000	PERK-mediated Unfolded Protein Response (GO:0036499)	5
GO_Biological_Process_2023_sample1000	Negative Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060315)	11
GO_Biological_Process_2023_sample1000	Regulation Of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060211)	14
GO_Biological_Process_2023_sample1000	Cardiac Ventricle Development (GO:0003231)	19
GO_Biological_Process_2023_sample1000	Positive Regulation Of Monoatomic Ion Transport (GO:0043270)	40
GO_Biological_Process_2023_sample1000	Protein Geranylgeranylation (GO:0018344)	5
GO_Biological_Process_2023_sample1000	Calcium Ion Import Across Plasma Membrane (GO:0098703)	37
GO_Biological_Process_2023_sample1000	Regulation Of Memory T Cell Differentiation (GO:0043380)	9
GO_Biological_Process_2023_sample1000	Purine Nucleobase Transport (GO:0006863)	8
GO_Biological_Process_2023_sample1000	Negative Regulation Of Endocytosis (GO:0045806)	33
GO_Biological_Process_2023_sample1000	fatty-acyl-CoA Metabolic Process (GO:0035337)	18
GO_Biological_Process_2023_sample1000	Regulation Of Catecholamine Secretion (GO:0050433)	27
GO_Biological_Process_2023_sample1000	Inositol Phosphate-Mediated Signaling (GO:0048016)	19
GO_Biological_Process_2023_sample1000	Positive Regulation Of Blood Vessel Endothelial Cell Proliferation Involved In Sprouting Angiogenesis (GO:1903589)	8
GO_Biological_Process_2023_sample1000	Negative Regulation Of Protein Modification Process (GO:0031400)	78
GO_Biological_Process_2023_sample1000	Cellular Response To Lipid (GO:0071396)	228
GO_Biological_Process_2023_sample1000	Cardiac Muscle Cell Myoblast Differentiation (GO:0060379)	6
GO_Biological_Process_2023_sample1000	Lactate Metabolic Process (GO:0006089)	7
GO_Biological_Process_2023_sample1000	Protein Autoprocessing (GO:0016540)	18
GO_Biological_Process_2023_sample1000	Aortic Valve Development (GO:0003176)	40
GO_Biological_Process_2023_sample1000	Lipoprotein Transport (GO:0042953)	11
GO_Biological_Process_2023_sample1000	miRNA Processing (GO:0035196)	32
GO_Biological_Process_2023_sample1000	7-Methylguanosine mRNA Capping (GO:0006370)	6
GO_Biological_Process_2023_sample1000	Positive Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900103)	11
GO_Biological_Process_2023_sample1000	Tight Junction Assembly (GO:0120192)	53
GO_Biological_Process_2023_sample1000	Piecemeal Microautophagy Of The Nucleus (GO:0034727)	9
GO_Biological_Process_2023_sample1000	Amino Sugar Catabolic Process (GO:0046348)	7
GO_Biological_Process_2023_sample1000	Negative Regulation Of Appetite (GO:0032099)	7
GO_Biological_Process_2023_sample1000	Purine Ribonucleoside Catabolic Process (GO:0046130)	5
GO_Biological_Process_2023_sample1000	Replication Fork Processing (GO:0031297)	46
GO_Biological_Process_2023_sample1000	Smooth Muscle Contraction (GO:0006939)	14
GO_Biological_Process_2023_sample1000	Positive Regulation Of Cell Killing (GO:0031343)	6
GO_Biological_Process_2023_sample1000	Negative Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903556)	49
GO_Biological_Process_2023_sample1000	Trigeminal Nerve Development (GO:0021559)	5
GO_Biological_Process_2023_sample1000	Plasma Membrane To Endosome Transport (GO:0048227)	7
GO_Biological_Process_2023_sample1000	Regulation Of Long-Term Neuronal Synaptic Plasticity (GO:0048169)	10
GO_Biological_Process_2023_sample1000	DNA Methylation (GO:0006306)	20
GO_Biological_Process_2023_sample1000	B Cell Receptor Signaling Pathway (GO:0050853)	46
GO_Biological_Process_2023_sample1000	Cellular Response To Calcium Ion (GO:0071277)	69
GO_Biological_Process_2023_sample1000	Filopodium Assembly (GO:0046847)	17
GO_Biological_Process_2023_sample1000	Regulation Of Enamel Mineralization (GO:0070173)	5
GO_Biological_Process_2023_sample1000	'De Novo' Post-Translational Protein Folding (GO:0051084)	32
GO_Biological_Process_2023_sample1000	Positive Regulation Of Phosphatase Activity (GO:0010922)	22
GO_Biological_Process_2023_sample1000	Modulation By Host Of Viral Process (GO:0044788)	22
GO_Biological_Process_2023_sample1000	Regulation Of Toll-Like Receptor 2 Signaling Pathway (GO:0034135)	10
GO_Biological_Process_2023_sample1000	Negative Regulation Of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040037)	13
GO_Biological_Process_2023_sample1000	PML Body Organization (GO:0030578)	5
GO_Biological_Process_2023_sample1000	Positive Regulation Of Histone H3-K4 Methylation (GO:0051571)	12
GO_Biological_Process_2023_sample1000	Fibrinolysis (GO:0042730)	12
GO_Biological_Process_2023_sample1000	Negative Regulation Of Oxidoreductase Activity (GO:0051354)	10
GO_Biological_Process_2023_sample1000	Primary Alcohol Metabolic Process (GO:0034308)	14
GO_Biological_Process_2023_sample1000	Regulation Of Neurogenesis (GO:0050767)	67
GO_Biological_Process_2023_sample1000	Morphogenesis Of An Epithelial Sheet (GO:0002011)	9
GO_Biological_Process_2023_sample1000	Endosome Organization (GO:0007032)	53
GO_Biological_Process_2023_sample1000	Striated Muscle Tissue Development (GO:0014706)	14
GO_Biological_Process_2023_sample1000	Vesicle Fusion (GO:0006906)	79
GO_Biological_Process_2023_sample1000	Regulation Of Interleukin-1-Mediated Signaling Pathway (GO:2000659)	5
GO_Biological_Process_2023_sample1000	Calcium-Mediated Signaling (GO:0019722)	85
GO_Biological_Process_2023_sample1000	DNA Replication (GO:0006260)	73
GO_Biological_Process_2023_sample1000	Regulation Of Myeloid Leukocyte Differentiation (GO:0002761)	7
GO_Biological_Process_2023_sample1000	Protein Depalmitoylation (GO:0002084)	7
GO_Biological_Process_2023_sample1000	Regulation Of Urine Volume (GO:0035809)	8
GO_Biological_Process_2023_sample1000	Cellular Response To Peptide (GO:1901653)	56
